year,player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
2022,Malachi Carter,77993,WR,GA TECH,11,11.5,4,54.8,30,3,10,0,4.2,1,13,176,0,76.5,71.7,58.7,,57.5,0,0,1,59,0,0,332,0,23,96.4,320,30.7,102,88,42,2,69.3,230,346,163,7.1,15,1.08
2022,Trey Cleveland,99570,WR,TEXAS TECH,12,14.2,2,52.4,41.7,5,12,0,8.3,2,14,315,0,66.1,70.6,61,,60.9,0,0,1,58,0,0,283,0,22,95.8,271,6.4,18,69.9,42,0,93.6,265,344,107,4.9,15.6,1.27
2022,Jake Roberts,121905,TE,N TEXAS,14,7.6,0,66.7,14.3,1,7,0,6.7,2,21,251,0,71.4,71.6,69,65,75.4,59.9,185,1,70,24.6,76,309,2,28,70.6,218,24.6,76,110.6,42,3,2.3,7,394,220,7.9,14.1,1.81
2022,Nick Williams,158144,WR,UNLV,12,10,3,69,75,6,8,0,6.5,2,17,325,1,72.7,32.2,68.3,63.4,66.7,0,0,1,70,0.4,1,264,1,29,96.2,254,77.7,205,107.9,42,2,22.3,59,427,156,5.4,14.7,1.68
2022,D.J. Matthews Jr.,61255,WR,INDIANA,7,10.3,3,57.1,20,1,5,0,7.7,2,13,190,0,68.4,78.7,66.7,,68.8,0,0,2,52,0,0,166,1,24,95.2,158,84.9,141,68.8,42,2,15.1,25,233,118,4.9,9.7,1.47
2022,Jha'Quan Jackson,101135,WR,TULANE,14,8.3,9,76.2,40,2,5,0,5.9,2,22,319,0,73.4,86.5,71.7,62.1,72.9,0,0,1,87,0.4,1,245,0,32,97.6,239,86.1,211,131.5,42,3,13.9,34,554,340,10.6,17.3,2.32
2022,Charles Brown,147647,WR,TEXAS ST,12,15.5,2,53.7,50,4,8,0,8.3,2,10,314,1,65.7,70.9,58,,58.3,0,0,2,67,0,0,277,2,22,97.1,269,3.2,9,82,41,3,96.8,268,306,101,4.6,13.9,1.14
2022,Zae Baines,125316,WR,TEMPLE,8,10.7,6,48.8,50,3,6,0,20,5,12,306,1,35.3,29.7,54.3,,53.8,0,0,2,35,0,0,272,1,20,96.7,263,4,11,63.2,41,2,96,261,241,97,4.9,12.1,0.92
2022,Tyjon Lindsey,61489,WR,OREGON ST,13,8.5,6,73.2,0,0,5,0,6.3,2,22,265,0,72.1,72.6,68.1,,69.8,0.4,1,5,47,0,0,223,1,30,91,203,92.4,206,62.8,41,1,7.2,16,307,105,3.5,10.2,1.51
2022,Quentin Skinner,122579,WR,KANSAS,13,16.8,3,63.4,45.5,5,11,2,0,0,18,198,2,88,21,68.2,,67.9,0,0,0,56,0,0,248,4,26,95.6,237,31,77,140.5,41,5,69,171,453,77,3,17.4,1.91
2022,George Takacs,84027,TE,BOSTON COL,9,6.4,1,63.4,42.9,3,7,1,13.3,4,11,121,0,54.4,71.5,45.3,41.3,54.9,44.8,143,0,34,12.2,39,319,3,26,84,268,43.9,140,89.1,41,1,9.1,29,256,101,3.9,9.8,0.96
2022,Brady Russell,60876,TE,COLORADO,11,7.3,3,48.8,14.3,1,7,0,20,5,7,143,0,37.2,71.4,52.1,74,42.7,64.3,193,1,14,17,51,300,3,20,77,231,25.3,76,48.1,41,0,5.3,16,153,89,4.5,7.7,0.66
2022,Devin Ravenel,78883,WR,JAMES MAD,11,12.9,2,58.5,50,3,6,0,11.1,3,14,197,1,59.7,29.2,62.3,69.2,59.6,0,0,1,43,0.7,2,288,0,24,95.1,274,35.1,101,112.1,41,7,64.9,187,313,67,2.8,13,1.14
2022,Kobe Prentice,163609,WR,ALABAMA,13,6.3,3,75.6,25,1,4,0,6.1,2,13,103,0,73.4,72,69.1,,69.3,0,0,0,47,0,0,175,0,31,96.6,169,76.6,134,115.6,41,2,23.4,41,337,163,5.3,10.9,1.99
2022,Reggie Brown,78850,WR,JAMES MAD,8,14.9,5,58.5,40,6,15,0,0,0,19,197,0,87.7,71.1,74.1,,73.5,0,0,4,42,0,0,215,0,24,97.7,210,10.7,23,84,41,4,89.3,192,396,107,4.5,16.5,1.89
2022,Jalen McGaughy,98023,WR,C MICHIGAN,11,13.1,4,48.8,45.5,5,11,0,23.1,6,13,134,0,30.4,71.6,62.4,,61.2,0.4,1,2,54,0,0,225,1,20,92.4,208,23.1,52,70.7,41,2,76.4,172,315,143,7.2,15.8,1.51
2022,Terrance Greene Jr.,78779,WR,JAMES MAD,11,13.2,5,53.7,28.6,2,7,0,15.4,4,15,197,0,48.6,70.7,69,67.8,67,0,0,1,62,0.9,2,232,0,22,96.6,224,10.3,24,93.4,41,2,89.7,208,399,156,7.1,18.1,1.78
2022,Lawrence Keys III,84346,WR,TULANE,13,7,13,73.2,50,1,2,0,6.3,2,16,319,0,72.1,77.4,77.5,,74.2,0,0,0,43,0,0,153,0,30,97.4,149,17,26,109,41,2,83,127,292,269,9,9.7,1.96
2022,Rontavius Groves,40901,WR,TEXAS ST,10,11.4,2,56.1,14.3,1,7,0,11.5,3,12,314,0,58.4,79.5,57.5,,57.8,0,0,0,18,0,0,223,0,23,95.1,212,78,174,80.8,41,1,22,49,235,95,4.1,10.2,1.11
2022,Austin Williams,61463,WR,MISS STATE,13,6.4,0,82.9,70,7,10,0,5.6,2,20,227,0,75.1,76.1,56.2,63.8,58.2,0,0,0,24,0.8,3,361,1,34,93.9,339,99.2,358,135.8,41,5,0.8,3,291,108,3.2,8.6,0.86
2022,Asa Martin,83633,HB,MEMPHIS,12,0.6,4,90.2,0,0,1,0,2.6,1,13,218,0,83.8,73.3,73.9,45.9,83.3,0.5,1,0,43,16.7,36,215,0,37,78.1,168,3.7,8,107,41,1,0.9,2,317,308,8.3,8.6,1.89
2022,Xazavian Valladay,57490,HB,ARIZONA ST,12,-0.2,11,90.2,100,2,2,0,7.5,3,12,110,0,71.3,86.4,80.5,24.6,65.2,0.8,3,0,35,20.6,81,394,1,37,73.6,290,5.8,23,112.3,41,2,4.6,18,289,305,8.2,7.8,1
2022,Moochie Dixon,123112,WR,SMU,13,12,4,68.3,71.4,5,7,0,0,0,16,287,0,88.6,74,75.9,,77.4,0,0,2,47,0,0,152,1,28,95.4,145,11.8,18,101.9,41,3,88.2,134,382,201,7.2,13.6,2.63
2022,Isaiah Alston,121550,WR,ARMY,11,18,1,39,38.5,5,13,1,11.1,2,8,114,0,58.6,69.5,69.8,61,73,3.7,4,1,67,0.9,1,108,5,16,95.4,103,4.6,5,59.9,41,1,91.7,99,269,90,5.6,16.8,2.61
2022,Brayden Cosper,84146,WR,BYU,13,9.6,3,75,54.5,6,11,0,3.2,1,19,128,0,81.4,72,63,79.2,62.7,0,0,1,40,1.4,4,287,0,30,91.3,262,59.2,170,100.3,40,1,40.8,117,363,99,3.3,12.1,1.39
2022,Marcell Barbee,121958,WR,TEXAS ST,8,13.6,7,52.5,33.3,4,12,0,0,0,14,314,0,86.3,70.4,66.2,,68.8,0,0,1,45,0,0,195,3,21,97.9,191,4.1,8,74.9,40,1,95.9,187,299,121,5.8,14.2,1.57
2022,DeaJaun McDougle,129524,WR,TULANE,10,6.9,1,60,100,1,1,0,17.2,5,10,319,0,41.9,73,58.8,,58.8,0,0,1,38,0,0,157,1,24,95.5,150,30.6,48,75.2,40,1,68.2,107,242,148,6.2,10.1,1.61
2022,Ta'ron Keith,130368,HB,BOWL GREEN,12,0.5,18,85,100,2,2,1,5.6,2,14,122,1,77.6,68.3,75,48.8,78.3,5.7,16,0,42,20,56,280,1,34,73.6,206,6.8,19,134.7,40,4,18.6,52,333,353,10.4,9.8,1.62
2022,Money Parks,131870,WR,UTAH,14,13.6,5,65,28.6,2,7,0,13.3,4,15,328,0,52.4,75.2,64.2,,62.4,0,0,0,57,0,0,199,0,26,94.5,188,24.6,49,116,40,2,75.4,150,414,171,6.6,15.9,2.2
2022,E.J. Jenkins,109834,WR,GA TECH,12,13.9,2,42.5,40,4,10,1,19,4,14,176,0,40.6,69.9,61.4,,58.7,0.3,1,0,43,0,0,305,2,17,95.7,292,3.3,10,95.4,40,3,96.4,294,316,66,3.9,18.6,1.08
2022,Jonah Panoke,97798,WR,HAWAII,7,10.8,2,67.5,50,2,4,0,10,3,16,180,0,62.7,71.5,68.1,,68.4,0,0,0,28,0,0,167,0,27,95.8,160,4.8,8,99.2,40,1,95.2,159,312,128,4.7,11.6,1.95
2022,Jacob Copeland,84176,WR,MARYLAND,12,14,4,65,20,1,5,0,3.7,1,18,215,0,70,75.9,71.5,62.6,71.3,0,0,2,45,0.6,1,181,0,26,94.5,171,3.3,6,91.3,40,2,96.7,175,376,72,2.8,14.5,2.2
2022,Squirrel White,163776,WR,TENNESSEE,10,16.2,4,72.5,50,2,4,0,9.4,3,17,307,0,63.3,74.4,78.1,,79,0.8,1,0,64,0,0,126,0,29,93.7,118,91.3,115,128.6,40,2,7.1,9,475,120,4.1,16.4,4.03
2022,Jaray Jenkins,84274,WR,LSU,13,14.8,4,67.5,58.3,7,12,0,6.9,2,23,211,0,70.7,71.5,66.2,66.9,66.4,0,0,0,54,1,3,314,1,27,92.4,290,9.2,29,140,40,6,90.8,285,404,107,4,15,1.39
2022,Josiah Johnson,75883,TE,UMASS,12,8,0,60,57.1,4,7,0,7.7,2,6,216,1,67.7,28.1,40,56.7,43.1,48.9,130,2,21,7.9,21,266,2,24,89.1,237,38,101,48.2,40,0,10.5,28,163,61,2.5,6.8,0.69
2022,Braden Lenzy,84348,WR,NOTRE DAME,12,12.9,2,60,37.5,3,8,0,0,0,14,258,0,87.4,71.8,61.7,,60.2,0,0,2,44,0,0,296,1,24,96.3,285,9.8,29,88.4,40,3,89.9,266,309,139,5.8,12.9,1.08
2022,Lavel Davis Jr.,123773,WR,VIRGINIA,8,16,1,40,33.3,3,9,0,23.8,5,13,335,0,28.2,69.5,56,,55.3,0,0,3,62,0,0,316,1,16,93.4,295,18,57,59.5,40,2,82,259,371,142,8.9,23.2,1.26
2022,Michael Wilson,84423,WR,STANFORD,6,10.4,2,67.5,50,5,10,0,12.9,4,19,300,0,53.5,73,74.5,,72,0,0,0,78,0,0,194,0,27,94.3,183,23.7,46,135.5,40,4,76.3,148,421,186,6.9,15.6,2.3
2022,Trey Knox,98359,TE,ARKANSAS,12,8.9,9,65,50,3,6,1,10.3,3,16,111,0,61.5,72,64.8,58,59.4,61.1,207,3,36,9.1,31,339,4,26,87.3,296,32.7,111,95.3,40,5,3.2,11,295,153,5.9,11.3,1
2022,Jack Bradley,98432,TE,RICE,13,5.5,4,72.5,40,2,5,0,3.3,1,10,275,1,80,31.2,55.4,74.2,59.7,68.3,250,1,31,25.1,92,366,4,29,70.8,259,26.2,96,96.3,40,2,5.2,19,264,151,5.2,9.1,1.02
2022,Qualan Jones,97196,HB,BAYLOR,13,0.6,2,60,0,0,2,0,22.6,7,8,118,0,20.8,73.2,65.3,47.1,35.4,0,0,0,25,29.3,81,276,0,24,68.1,188,2.2,6,66.7,40,0,2.2,6,140,125,5.2,5.8,0.74
2022,Errol Rogers Jr.,122657,WR,LA LAFAYET,13,8.7,1,47.5,25,1,4,0,20.8,5,8,207,1,33.6,26.5,50.9,43.3,51.5,0,0,0,20,0.5,1,183,0,19,95.6,175,63.9,117,60.6,40,0,36.1,66,182,67,3.5,9.6,1.04
2022,Eric Gray,99143,HB,OKLAHOMA,12,-0.3,11,85,,0,0,0,0,0,9,261,0,90.3,85.8,90.6,27.5,83.2,0,0,0,24,15.1,43,284,1,34,81,230,6.3,18,91.5,40,0,2.8,8,238,282,8.3,7,1.03
2022,Pat Garwo III,97120,HB,BOSTON COL,12,0.9,8,70,33.3,1,3,0,12.5,4,9,121,1,55.5,67.7,66.1,52,51.5,0,0,0,45,23.3,73,313,0,28,74.8,234,1.3,4,85.2,40,0,1.6,5,238,239,8.5,8.5,1.02
2022,Eli Pancol,97995,WR,DUKE,9,10.3,1,59,30,3,10,0,8,2,13,154,1,66.8,27.7,62.1,,59.6,0,0,1,81,0,0,211,0,23,93.8,198,7.1,15,77.5,39,0,92.9,196,346,176,7.7,15,1.75
2022,Daniel Barker,83982,TE,MICH STATE,12,8.9,2,53.8,25,3,12,0,16,4,14,223,0,45.8,71.4,65.8,46.2,69.2,59.3,121,2,26,9.3,19,204,3,21,83.3,170,29.4,60,68.2,39,2,6.4,13,239,89,4.2,11.4,1.41
2022,Michael Brown Stephens,97191,WR,MINNESOTA,12,14.5,7,56.4,46.2,6,13,0,8.3,2,17,225,1,66.7,28.3,64,,62.8,0,0,5,49,0,0,269,1,22,95.5,257,83.3,224,45.6,39,0,16.7,45,338,97,4.4,15.4,1.32
2022,Jonathan Brady,156940,WR,NEW MEX ST,13,12.7,3,61.5,42.9,3,7,0,7.7,2,13,242,0,67.6,77,65.8,61.9,65.5,0,0,1,50,0.4,1,232,0,24,91.4,212,94.4,219,100.8,39,3,4.7,11,304,119,5,12.7,1.43
2022,Kacper Rutkiewicz,102612,WR,N ILLINOIS,12,10.2,4,66.7,75,3,4,0,3.7,1,18,254,0,78.4,75.4,71.4,,69.9,0,0,1,63,0,0,218,1,26,95.9,209,67.9,148,132.5,39,6,32.1,70,430,179,6.9,16.5,2.06
2022,Damien Alford,123029,WR,SYRACUSE,13,19.4,2,51.3,36.4,4,11,0,9.1,2,16,304,0,64.7,70.4,60.5,,61,0,0,1,58,0,0,322,2,20,92.9,299,17.1,55,97.1,39,2,82.9,267,429,73,3.7,21.5,1.43
2022,Chase Roberts,147528,WR,BYU,11,15.1,2,56.4,50,3,6,0,4.3,1,16,128,0,75.9,72,69.1,,70,0,0,0,59,0,0,203,0,22,92.1,187,21.7,44,112.9,39,3,77.3,157,357,139,6.3,16.2,1.91
2022,RJ Maryland,127250,TE,SMU,13,8.3,3,71.8,42.9,3,7,0,3.4,1,20,287,0,79.5,71.5,56.6,72.9,62.5,39.5,126,1,51,12.2,39,319,0,28,83.7,267,53,169,122.4,39,6,2.5,8,296,129,4.6,10.6,1.11
2022,Tiaquelin Mims,163565,WR,SO MISS,10,11.2,16,64.1,50,1,2,0,7.4,2,16,296,0,68.4,77.1,71,,73.1,0,0,1,52,0,0,211,0,25,88.6,187,95.7,202,111.5,39,3,4.3,9,384,191,7.6,15.4,2.05
2022,Kobe Paysour,143974,WR,N CAROLINA,13,11.2,1,74.4,40,2,5,0,3.3,1,16,245,1,80,30.9,61.6,,62.2,0,0,1,49,0,0,209,0,29,96.7,202,85.2,178,121.5,39,4,13.9,29,318,92,3.2,11,1.57
2022,Renard Bell,42089,WR,WASH STATE,8,7.1,14,71.8,66.7,4,6,0,0,0,17,341,0,88.6,73.9,69.1,63.7,70,0,0,0,47,1.5,3,194,1,28,94.8,184,85.6,166,112.1,39,2,14.4,28,310,163,5.8,11.1,1.68
2022,Gavin Holmes,61167,WR,BAYLOR,11,15.2,3,66.7,66.7,4,6,0,7.1,2,20,118,0,70,81.9,72.8,,74.5,0,0,3,56,0,0,191,1,26,94.8,181,70.2,134,111.9,39,4,29.8,57,517,144,5.5,19.9,2.86
2022,Joseph Scates,78128,WR,MEMPHIS,11,18.7,7,48.7,30,3,10,0,24,6,13,218,2,25.9,17,59.5,,60,0,0,2,79,0,0,229,0,19,95.2,218,20.5,47,99.5,39,4,79.5,182,412,180,9.5,21.7,1.89
2022,Josiah Miamen,101689,TE,FIU,12,6.8,3,69.2,83.3,5,6,0,10,3,10,166,0,63.3,71.6,61,28.1,64.9,55.4,144,0,21,11.2,29,260,1,27,86.2,224,43.8,114,93.9,39,1,0.4,1,239,88,3.3,8.9,1.07
2022,Koy Moore,124104,WR,AUBURN,12,12,1,51.3,40,4,10,0,13,3,14,115,0,53.5,70.8,54.5,61,57.4,0,0,4,46,0.4,1,272,0,20,94.9,258,22.4,61,47.3,39,1,77.6,211,314,135,6.8,15.7,1.22
2022,Dean Patterson,145224,WR,FIU,12,11.4,3,43.6,50,3,6,0,19,4,14,166,0,38.7,78.7,62.4,,61.8,0,0,3,46,0,0,200,0,17,97.5,195,19.5,39,34.6,39,0,80.5,161,264,100,5.9,15.5,1.35
2022,Amir Abdur-Rahman,84499,WR,BALL ST,12,8.3,2,60.5,40,4,10,0,4.2,1,10,117,0,76.5,70.7,59.4,,58.2,0,0,0,39,0,0,195,1,23,91.8,179,17.4,34,86.4,38,1,82.6,161,229,105,4.6,10,1.28
2022,Oscar Cardenas,98291,TE,UTSA,14,6.6,5,81.6,83.3,5,6,0,0,0,24,331,1,89.5,35,65,60.5,67.9,48.3,189,2,54,14.3,56,391,1,31,83.1,325,47.6,186,110.3,38,2,1.8,7,438,247,8,14.1,1.35
2022,Jordan Bly,145345,WR,DOMINION,11,9,4,57.9,0,0,6,1,8.3,2,9,263,0,66.1,71.1,57.2,,59.3,0,0,1,32,0,0,208,1,22,95.2,198,73.1,152,64,38,0,26.9,56,225,62,2.8,10.2,1.14
2022,Taj Davis,72400,WR,WASHINGTON,13,13.5,1,55.3,0,0,1,0,4.5,1,12,340,0,75.2,70.4,60.4,,62.2,0,0,0,62,0,0,188,2,21,96.8,182,36.2,68,104.8,38,3,63.8,120,277,95,4.5,13.2,1.52
2022,Bryan Thompson,61777,WR,ARIZONA ST,11,12.7,1,68.4,62.5,5,8,0,7.1,2,18,110,0,69.2,71.2,71.2,,69.6,0,0,2,38,0,0,221,1,26,95,210,4.1,9,79.7,38,0,95.9,212,388,92,3.5,14.9,1.85
2022,CJ Dippre,144888,TE,MARYLAND,12,4.3,10,78.9,66.7,4,6,0,3.2,1,15,215,2,80.6,20.5,70,63.9,73.7,86.5,212,0,26,20,49,245,0,30,73.1,179,8.6,21,127.1,38,3,4.9,12,311,210,7,10.4,1.74
2022,Tyrone Tracy,84226,WR,PURDUE,14,2.6,5,73.7,0,0,4,0,6.7,2,8,273,1,64.3,50,63.5,67.7,57.8,0.5,1,2,32,1,2,191,0,28,93.2,178,85.9,164,63.3,38,0,2.6,5,198,198,7.1,7.1,1.11
2022,Brenton Strange,101694,TE,PENN STATE,13,5.2,7,84.2,62.5,5,8,0,3,1,18,266,0,81.8,72.5,70,76.7,73.2,38.9,116,1,67,11.4,34,298,3,32,83.9,250,43.6,130,135,38,5,9.1,27,362,232,7.3,11.3,1.45
2022,Neal Johnson,98298,TE,LA LAFAYET,13,5.7,2,65.8,0,0,5,0,10.7,3,16,207,0,60.7,71.7,61.4,70.6,64.3,58.5,175,0,43,11.4,34,299,0,25,85.6,256,26.1,78,106.9,38,2,13.4,40,296,170,6.8,11.8,1.16
2022,Jordan Smith,78037,TE,TEMPLE,11,8.9,3,65.8,41.7,5,12,0,7.4,2,19,306,0,69.2,71.2,70,72,73.2,55.2,116,1,47,5.2,11,210,1,25,92.4,194,41.4,87,119,38,4,1.4,3,346,150,6,13.8,1.78
2022,Mikel Barkley,98748,WR,TOLEDO,11,12.3,5,57.9,57.1,4,7,0,12,3,14,316,0,58.4,70.9,67.2,,67.2,0,0,2,39,0,0,196,0,22,95.4,187,5.1,10,86.6,38,3,94.9,186,291,91,4.1,13.2,1.56
2022,Te'Vailance Hunt,78109,WR,ARK STATE,8,13.2,3,44.7,11.1,1,9,0,10.5,2,11,113,1,60,24.7,58.3,,59.4,0,0,1,33,0,0,197,1,17,96.4,190,6.1,12,75.8,38,3,93.9,185,192,52,3.1,11.3,1.01
2022,KeAndre Lambert-Smith,129789,WR,PENN STATE,11,9.6,5,63.2,37.5,3,8,1,7.7,2,17,266,0,69.2,71.5,68.6,61,66.8,0,0,0,88,0.4,1,243,1,24,93.8,228,19.3,47,132.5,38,4,80.7,196,389,190,7.9,16.2,1.71
2022,Griffin Hebert,61382,TE,LA TECH,9,7.9,4,60.5,44.4,4,9,0,14.8,4,18,208,0,48.5,70.7,61.4,70.3,69,32.5,76,3,75,5.6,13,234,2,23,87.6,205,56.4,132,93.2,38,3,1.3,3,431,251,10.9,18.7,2.1
2022,Jayden Thomas,147485,WR,NOTRE DAME,13,11.1,3,65.8,45.5,5,11,0,0,0,19,258,0,87.7,71.5,65.7,61,65.3,1.4,4,3,38,0.3,1,293,2,25,95.9,281,73,214,89.9,38,3,25.6,75,361,132,5.3,14.4,1.28
2022,Jordan Houston,99592,HB,NC STATE,12,-1.2,5,65.8,0,0,1,0,24.2,8,8,248,0,25.3,79.3,63.4,51.3,41,0,0,0,34,22.5,62,275,0,25,72,198,3.6,10,89,38,1,3.6,10,213,242,9.7,8.5,1.08
2022,Traeshon Holden,123917,WR,ALABAMA,10,12.1,3,67.6,66.7,4,6,0,13.8,4,19,103,0,51.2,71.1,66,63.9,65.9,0,0,2,33,0.5,1,190,2,25,95.8,182,26.3,50,112.7,37,6,73.7,140,331,107,4.3,13.2,1.82
2022,Dayton Wade,97181,WR,OLE MISS,12,10.2,3,73,66.7,2,3,0,3.6,1,13,226,1,79.6,53.1,63.4,,62,1.2,3,0,39,0,0,250,0,27,91.2,228,22,55,124.7,37,3,76.8,192,309,109,4,11.4,1.36
2022,Roman Hemby,144891,HB,MARYLAND,13,-1.5,9,91.9,,0,0,0,0,0,16,215,0,82.7,90.9,76.4,40.8,68.3,0,0,0,27,20.5,82,400,0,34,75,300,4.8,19,111.1,37,1,0.8,3,315,380,11.2,9.3,1.05
2022,Peter LeBlanc,97814,WR,LA LAFAYET,13,6.8,2,62.2,0,0,7,0,14.8,4,9,207,1,40.4,70.7,51.7,,50.8,0,0,0,26,0,0,258,0,23,96.5,249,29.5,76,82.9,37,1,70.5,182,178,147,6.4,7.7,0.71
2022,Silas Bolden,71674,WR,OREGON ST,13,13.7,2,62.2,60,3,5,0,0,0,15,265,0,87.4,77.6,77.9,,75.7,0,0,2,34,0,0,175,1,23,93.1,163,13.7,24,102,37,4,86.3,151,307,82,3.6,13.3,1.88
2022,Ray Davis,101072,HB,VANDERBILT,12,2.2,6,78.4,0,0,1,0,3.3,1,9,333,0,80.5,87.5,82.7,39.2,67.8,1.7,5,0,24,17.9,52,290,0,29,75.9,220,6.6,19,112.7,37,3,3.4,10,169,198,6.8,5.8,0.77
2022,Julian Ortega-Jones,78155,WR,TEXAS ST,9,8.6,7,78.4,33.3,1,3,0,0,0,12,314,0,88.9,71.6,64.4,,65.4,0,0,1,47,0,0,204,1,29,96.6,197,84.8,173,94.8,37,1,15.2,31,270,108,3.7,9.3,1.37
2022,R.J. Sneed II,61166,WR,COLORADO,12,8.8,2,54.1,50,3,6,0,16.7,4,8,143,0,44.2,72.6,51.9,,50.4,0,0,1,20,0,0,225,1,20,93.3,210,70.2,158,54.8,37,0,29.8,67,168,79,4,8.4,0.8
2022,Gunnar Oakes,60885,TE,E MICHIGAN,12,5.6,3,73,0,0,3,0,6.9,2,15,160,0,71.6,71.6,65.9,63.7,65.4,63.9,188,2,27,17.3,51,294,0,27,77.2,227,35.7,105,71.8,37,0,0,0,279,169,6.3,10.3,1.23
2022,Stephon Johnson Jr.,157794,WR,OKLA STATE,9,12.8,4,48.6,38.5,5,13,0,10,2,12,262,0,61.3,70.4,62.6,54.4,63.8,0,0,2,84,0.5,1,199,0,18,94.5,188,6,12,71.7,37,2,94,187,298,159,8.8,16.6,1.59
2022,Roman Wilson,129604,WR,MICHIGAN,12,13.5,7,67.6,75,3,4,0,7.4,2,16,222,0,69.4,73.3,70.5,,70.5,0.5,1,0,61,0,0,191,0,25,92.1,176,90.1,172,136.8,37,4,9.4,18,376,190,7.6,15,2.14
2022,Beaux Collins,144112,WR,CLEMSON,10,16.5,1,59.5,42.9,3,7,0,12,3,16,140,0,57.3,70.7,62.5,,64.8,0,0,1,59,0,0,231,2,22,93.1,215,12.6,29,122,37,5,87.4,202,373,114,5.2,17,1.73
2022,Marcus Sanders Jr.,158361,WR,GA SOUTHRN,11,9.8,1,54.1,33.3,3,9,0,9.1,2,8,174,0,64.7,70.4,56.8,,58.6,0,0,0,25,0,0,194,3,20,95.4,185,8.2,16,76.1,37,1,91.8,178,177,88,4.4,8.9,0.96
2022,Mershawn Rice,101742,WR,PURDUE,14,11.6,5,62.2,57.1,8,14,0,0,0,13,273,0,87,70.7,61.2,,61.7,0,0,1,29,0,0,261,0,23,92.7,242,2.3,6,83.5,37,1,97.7,255,283,79,3.4,12.3,1.17
2022,Carson Steele,145632,HB,BALL ST,12,-0.6,9,80.6,75,3,4,0,0,0,6,117,0,89.2,78,87.7,42.9,66,1.1,4,1,29,28.6,100,350,1,29,68,238,1.1,4,83.6,36,1,4.6,16,166,202,7,5.7,0.7
2022,Finn Hogan,145726,WR,C MICHIGAN,12,10.3,0,52.8,38.5,5,13,1,13.6,3,12,134,0,54.9,70.4,50.9,,51.1,2.8,8,0,28,0,0,281,2,19,92.9,261,49.8,140,73.3,36,1,46.3,130,155,42,2.2,8.2,0.59
2022,Geordon Porter,84112,WR,NEW MEXICO,8,11.1,6,61.1,50,3,6,0,0,0,10,241,0,87,71.7,70.1,,71.1,0,0,2,69,0,0,153,0,22,96.7,148,18.3,28,84.5,36,2,81.7,125,312,150,6.8,14.2,2.11
2022,Sieh Bangura,145886,HB,OHIO,12,1.8,4,75,50,1,2,0,10,3,12,259,0,61.6,71.3,81,67.6,61.9,0,0,0,25,29.7,95,320,0,27,67.8,217,1.9,6,107.4,36,2,3.8,12,210,190,7,7.8,0.97
2022,Tauskie Dove,84318,WR,MISSOURI,13,12.8,2,44.4,33.3,2,6,0,5.9,1,10,229,0,71.9,69.7,53.4,,52.5,0.3,1,1,46,0,0,337,2,16,95.3,321,18.7,63,64.6,36,1,81,273,240,75,4.7,15,0.75
2022,Kyren Lacy,122646,WR,LSU,14,9,9,66.7,66.7,2,3,0,14.3,4,16,211,0,51,71.1,62.8,61.9,59.7,0.5,1,2,45,0.5,1,200,0,24,97,194,17.5,35,65.5,36,0,81.5,163,268,75,3.1,11.2,1.38
2022,Gavin Bartholomew,144013,TE,PITTSBURGH,13,8,3,58.3,28.6,2,7,0,8.7,2,10,268,1,64.7,27.1,45.7,64.4,53.3,79.9,279,1,57,13.8,48,349,2,21,82.2,287,15.5,54,90.4,36,2,4.3,15,283,133,6.3,13.5,0.99
2022,DJ England-Chisolm,97068,WR,MIDDLE TN,9,9.6,4,63.9,0,0,4,0,11.5,3,13,224,0,57.3,72.4,66.1,,64,0,0,2,98,0,0,210,0,23,94.8,199,11,23,111.6,36,4,89,187,366,229,10,15.9,1.84
2022,Dedrick Parson,78572,HB,HAWAII,13,0.1,3,83.3,0,0,1,0,3.2,1,5,180,1,80.5,58.6,80.3,69.2,63.7,0,0,1,22,37.1,132,356,1,30,60.7,216,4.5,16,84.1,36,1,2.2,8,171,186,6.2,5.7,0.79
2022,Camren McDonald,77871,TE,FLORIDA ST,13,9,5,58.3,50,1,2,0,16,4,14,167,0,48.5,70.7,64.7,67.7,62.7,78.5,215,1,41,15,41,274,0,21,78.8,216,19.3,53,84.8,36,1,2.2,6,315,148,7,15,1.46
2022,Daniel Arias,84165,WR,COLORADO,11,14.9,1,52.8,58.3,7,12,0,24,6,12,143,0,22.7,70.1,58.2,,57.3,0,0,0,42,0,0,208,0,19,91.8,191,9.6,20,91.1,36,1,90.4,188,309,42,2.2,16.3,1.62
2022,Jake Briningstool,124831,TE,CLEMSON,14,9.3,3,69.4,66.7,4,6,1,3.8,1,13,140,1,78,28.6,53.7,38.3,58.4,32.4,82,2,49,7.9,20,253,2,25,87,220,62.1,157,106.7,36,4,5.5,14,284,173,6.9,11.4,1.29
