year,player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
2018,Dylan Drummond,78187,WR,E MICHIGAN,13,33,0,160,16.8,0,50,100,1,1,0,0,3,0,73.1,62.5,0,27,0,0,51,3,88.2,45,124.3,6,18.2,1,59,4,1.3,19.7,1.31,0,7,0,81.5,100,3,3,4.3,1,10,0,76.1,61.7,0,23,0,0,159,22,96.2,153,95.4,27,81.8,0,186,80,3.6,8.5,1.22
2018,JaMycal Hasty,25582,HB,BAYLOR,11,33,0,118,2,1,100,,0,0,0,0,3,0,76.3,81.4,0,34,62.7,42,67,5,35.8,24,117.5,5,15.2,0,61,51,10.2,12.2,2.54,0,0.4,7,74.1,,0,0,13,3,3,0,54.1,65.2,1,14,34.3,47,137,20,63.5,87,64.7,27,81.8,0,106,103,5.2,5.3,1.22
2018,Tykee Ogle-Kellogg,84493,WR,UTSA,11,33,0,331,15.4,0,36.4,25,1,4,20,1,2,0,45.4,54.5,0,26,0,0,74,4,95.9,71,50.2,11,33.3,0,47,6,1.5,11.8,0.66,0,18.6,0,44.4,33.3,1,3,11.1,1,4,0,44.7,55,2,36,0,0,171,8,96.5,165,63,18,54.5,2,114,15,1.9,14.3,0.69
2018,Deric Phouthavong,48312,WR,BOWL GREEN,5,33,0,122,15.1,3,58.3,66.7,2,3,0,0,4,0,79.3,71.6,0,22,0,0,69,7,89.9,62,115.3,12,36.4,2,72,11,1.6,10.3,1.16,0,10.2,2,65,50,2,4,0,0,7,0,82.7,61.7,0,31,0,0,120,13,98.3,118,102.7,20,60.6,1,143,29,2.2,11,1.21
2018,Da'Leon Ward,40150,HB,TEXAS TECH,8,33,0,315,-2.2,0,66.7,,0,0,0,0,1,0,74.9,68.8,1,26,45.5,15,33,4,51.5,17,43.8,6,18.2,0,37,50,12.5,9.3,2.18,0,-1.5,8,80,,0,0,13,3,5,0,54.9,60.4,0,45,17,29,171,20,80.7,138,105.3,25,75.8,1,152,204,10.2,7.6,1.1
2018,Cam Chambers,40419,WR,MICH STATE,10,33,0,223,13.6,0,37.5,25,1,4,0,0,3,0,73.1,62.5,1,36,0,0,48,3,97.9,47,29.7,8,24.2,0,69,15,5,23,1.47,0,11,1,64,,0,0,23.8,5,12,0,28.4,62.6,0,27,0,0,99,16,94.9,94,87.9,25,75.8,0,195,56,3.5,12.2,2.07
2018,Dominique Heath,47670,WR,APP STATE,13,33,0,108,10.5,0,50,25,1,4,12.5,1,6,0,58.9,76.2,3,31,0,0,36,7,94.4,34,59.8,14,42.4,1,107,66,9.4,15.3,3.15,0,5.9,4,76.5,0,0,1,7.1,1,7,0,68.7,68.9,2,64,0,0,101,13,95,96,106.1,17,51.5,2,166,134,10.3,12.8,1.73
2018,Jaelan Austin,47777,WR,TCU,12,33,0,305,15.7,0,40,60,3,5,0,0,2,0,74.9,56.5,0,12,0,0,52,4,96.2,50,49.6,10,30.3,0,34,0,0,8.5,0.68,0,12.2,0,68.4,50,2,4,0,0,8,1,82.7,54,0,17,0,0,182,13,97.8,178,84.3,19,57.6,0,115,25,1.9,8.8,0.65
2018,Malik Williams,61121,WR,APP STATE,13,33,0,108,5.4,0,60,33.3,1,3,0,0,3,0,73.1,70.8,0,24,2.9,1,34,3,91.2,31,130.8,5,15.2,1,47,29,9.7,15.7,1.52,0,8.6,5,70.4,40,2,5,13.6,3,9,0,53.7,66.2,0,38,0,0,109,19,93.6,102,104.9,27,81.8,1,206,100,5.3,10.8,2.02
2018,KeSean Carter,78146,WR,TEXAS TECH,11,33,0,315,4.8,0,60,0,0,1,0,0,3,0,73.1,64.3,0,12,0,0,20,3,90,18,76.3,5,15.2,0,29,16,5.3,9.7,1.61,0,4.7,3,80.8,66.7,2,3,12.5,3,11,0,56.1,69.5,1,25,0,0,95,21,92.6,88,82.7,26,78.8,0,200,155,7.4,9.5,2.27
2018,Alexander Mattison,45817,HB,BOISE ST,13,32,0,120,,0,,,0,0,,0,0,0,,49.1,0,0,39.3,35,89,0,57.3,51,0,0,0,0,0,0,,,0,0,-0.1,7,84.4,0,0,1,0,0,9,0,88.3,64,1,23,19.2,54,281,27,78.6,221,76.2,32,100,0,173,219,8.1,6.4,0.78
2018,Joey Magnifico,36183,TE,MEMPHIS,14,32,0,218,6.9,0,37.5,100,1,1,0,0,3,0,73.1,71.2,0,16,25.4,16,63,3,68.3,43,89.1,8,25,1,31,7,2.3,10.3,0.72,0,8.6,9,73.7,0,0,2,0,0,12,0,83.3,69.2,0,44,28,58,207,14,68.6,142,133.1,19,59.4,1,306,191,13.6,21.9,2.15
2018,Jarrod Jackson,48252,WR,LA LAFAYET,14,32,0,207,14.6,0,100,100,1,1,0,0,3,0,76.3,69,0,22,0,0,56,5,96.4,54,158.3,5,15.6,2,72,10,2,14.4,1.33,0,12.5,3,50,0,0,4,7.7,1,8,0,66.1,58.6,1,53,0,0,190,12,96.8,184,94.4,24,75,2,232,96,8,19.3,1.26
2018,Jaivon Heiligh,84159,WR,COAST CAR,12,32,0,141,14.8,0,50,,0,0,0,0,3,0,73.1,63.8,0,17,0,0,36,3,91.7,33,109.7,6,18.8,1,38,11,3.7,12.7,1.15,0,16.7,1,55,80,4,5,0,0,8,0,81.5,62.2,0,28,0,0,143,11,95.1,136,98.8,20,62.5,1,164,29,2.6,14.9,1.21
2018,Matt Dotson,60961,TE,MICH STATE,13,32,0,223,8.7,0,54.5,0,0,2,14.3,1,2,0,53.4,64,0,12,17.6,13,74,6,75.7,56,71.4,11,34.4,0,63,24,4,10.5,1.13,0,12.7,0,41.2,75,3,4,22.2,2,3,0,37.6,45.7,1,21,13.5,23,170,7,82.4,140,32.7,17,53.1,0,85,11,1.6,12.1,0.61
2018,Dylan Collie,47705,WR,BYU,13,32,0,128,5.8,1,75,100,1,1,10,1,4,0,61,63,0,20,0,0,55,9,96.4,53,115.3,12,37.5,1,66,15,1.7,7.3,1.25,0,16,0,76.5,66.7,2,3,13.3,2,9,0,53.7,65.7,0,41,0,0,129,13,93,120,132.7,17,53.1,1,193,24,1.8,14.8,1.61
2018,Marquez McNair,47683,WR,UTSA,7,32,0,331,16.7,0,20,0,0,2,0,0,1,0,73.1,61.1,0,21,0,0,47,2,95.7,45,39.6,10,31.3,0,30,2,1,15,0.67,0,8.7,0,68.2,0,0,1,11.8,2,11,0,58.8,64.6,0,26,0,0,120,15,97.5,117,90.7,22,68.8,0,168,66,4.4,11.2,1.44
2018,Devin Gentry,39997,WR,GA STATE,12,32,0,175,20.6,1,50,100,1,1,0,0,4,0,74.9,74.4,0,42,0,0,40,4,90,36,120.8,8,25,1,72,8,2,18,2,0,12.8,2,76.2,50,2,4,5.9,1,7,0,70.9,58.6,0,46,0,0,156,16,96.2,150,105.7,21,65.6,0,202,57,3.6,12.6,1.35
2018,Brad Anderson,57302,HB,MIDDLE TN,6,32,0,224,4.8,0,66.7,,0,0,0,0,4,0,77.5,64,0,19,19.6,11,56,6,80.4,45,88.7,9,28.1,0,67,57,9.5,11.2,1.49,0,2.1,2,90.9,,0,0,4.8,1,9,1,74.4,66.5,1,39,8.7,9,103,20,90.3,93,83,22,68.8,0,186,167,8.4,9.3,2
2018,Jeremy Singleton,61289,WR,HOUSTON,13,32,0,182,19,2,50,50,2,4,0,0,3,0,76.3,63.1,1,37,0,0,47,5,95.7,45,70.8,10,31.3,1,80,24,4.8,16,1.78,0,9.8,1,61.9,100,1,1,18.8,3,8,0,41.1,65.5,1,52,0,0,117,13,97.4,114,88.4,21,65.6,1,195,69,5.3,15,1.71
2018,Tyquan Thornton,78092,WR,BAYLOR,12,32,0,118,12.8,0,61.5,50,1,2,20,2,5,0,28,64.1,1,39,0,0,49,8,91.8,45,93.4,13,40.6,1,145,54,6.8,18.1,3.22,0,16.4,1,75,0,0,1,0,0,7,0,82.7,72.5,0,41,0,0,100,12,94,94,156.3,16,50,2,209,36,3,17.4,2.22
2018,Jayshon Jackson,78041,WR,CINCINNATI,13,32,0,138,20.2,0,50,100,1,1,0,0,2,0,73.1,69.8,0,26,0,0,25,3,88,22,113.2,6,18.8,1,43,10,3.3,14.3,1.95,0,10.6,4,72.7,50,2,4,5.9,1,9,0,71.1,70.9,0,22,0,0,104,16,97.1,101,96,22,68.8,0,176,76,4.8,11,1.74
2018,Miles Sanders,40555,HB,PENN STATE,13,32,0,266,1.5,1,50,0,0,1,25,1,1,0,39.5,47.9,1,29,24.5,27,110,3,69.1,76,31.3,6,18.8,0,39,33,11,13,0.51,0,0.3,1,76.9,100,1,1,4.8,1,4,0,75.2,64.8,0,19,24,58,242,20,73.1,177,80.6,26,81.3,0,90,139,7,4.5,0.51
2018,Michael Warren II,55076,HB,CINCINNATI,12,32,0,138,-1.6,4,87.5,100,1,1,0,0,4,0,78.5,69,0,14,17.9,14,78,7,78.2,61,135.4,8,25,1,56,73,10.4,8,0.92,0,-0.7,4,70,100,1,1,17.6,3,5,1,45.4,49.8,0,18,20.7,41,198,14,77.3,153,87.5,20,62.5,0,130,149,10.6,9.3,0.85
2018,Dyami Brown,77986,WR,N CAROLINA,10,32,0,245,11.6,0,40,0,0,1,0,0,2,0,70.7,58.3,0,16,0,0,36,2,97.2,35,57.1,5,15.6,0,26,14,7,13,0.74,0,11.3,7,57.7,80,4,5,6.3,1,8,0,69.9,59.8,0,21,0,0,141,15,100,141,86.5,26,81.3,1,147,69,4.6,9.8,1.04
2018,Dennis Robinson,61540,WR,N ILLINOIS,13,32,0,254,12.2,0,28.6,0,0,5,33.3,2,2,0,29.6,57.4,0,11,0,0,50,4,94,47,63.4,14,43.8,1,32,4,1,8,0.68,0,11.3,1,64.7,0,0,1,8.3,1,8,0,64.6,56.1,1,17,0,0,129,11,100,129,57.7,17,53.1,0,107,28,2.5,9.7,0.83
2018,Trey Harrell,26944,WR,KENT STATE,12,32,0,201,5.1,3,85.7,100,1,1,0,0,5,0,77.5,60.5,0,21,0,0,71,6,88.7,63,102.4,7,21.9,0,60,49,8.2,10,0.95,0,6.8,1,68,60,3,5,0,0,7,0,84.7,54.4,1,29,0,0,239,17,94.1,225,68.3,25,78.1,0,157,63,3.7,9.2,0.7
2018,Kavious Price,26943,WR,KENT STATE,11,32,0,201,4.6,2,75,50,1,2,0,0,3,0,77.5,65.8,0,21,0,0,42,6,88.1,37,89.1,8,25,0,47,20,3.3,7.8,1.27,0,5.4,5,52.4,0,0,1,8.3,1,3,1,64.6,49.4,1,23,0,0,151,11,87.4,132,38.4,21,65.6,0,62,38,3.5,5.6,0.47
2018,Trey Ragas,42174,HB,LA LAFAYET,14,32,0,207,10,0,50,,0,0,0,0,1,0,66.7,62.3,1,27,42.9,12,28,1,57.1,16,56.3,2,6.3,0,27,29,29,27,1.69,0,-3.1,11,80.8,,0,0,8.7,2,7,0,64.7,68,0,30,20,30,150,21,77.3,116,93.4,26,81.3,0,167,221,10.5,8,1.44
2018,Khari Blasingame,44889,HB,VANDERBILT,13,32,0,333,-1,2,100,,0,0,0,0,5,0,78.5,70,0,23,45.3,43,95,7,52.6,50,114.3,7,21.9,0,80,87,12.4,11.4,1.6,0,-0.5,4,75,0,0,1,14.3,3,7,0,50.8,57,0,65,34.8,55,158,18,63.3,100,120.1,24,75,1,240,248,13.8,13.3,2.4
2018,Josh Vann,84414,WR,S CAROLINA,13,31,0,289,9,0,25,0,0,5,50,3,2,0,12.8,46.2,1,16,0,0,50,3,94,47,4.9,12,38.7,0,27,6,2,9,0.57,0,9.8,1,76.5,25,1,4,0,0,4,0,67.8,56.7,0,13,0,0,97,13,97.9,95,86.4,17,54.8,0,84,43,3.3,6.5,0.88
2018,Bailey Gaither,47904,WR,S JOSE ST,4,31,0,285,11.9,0,45.5,40,2,5,16.7,1,3,0,49.8,66.3,2,17,0,0,28,5,96.4,27,43.9,11,35.5,1,35,2,0.4,7,1.3,0,19.1,0,57.9,66.7,2,3,15.4,2,6,1,49.5,73.8,0,79,0,0,59,11,98.3,58,137.5,19,61.3,2,290,97,8.8,26.4,5
2018,Darwin Thompson,83791,HB,UTAH ST,13,31,0,329,4,2,80,,0,0,0,0,2,0,76.3,65.6,0,12,26.3,15,57,4,64.9,37,88.3,5,16.1,0,26,30,7.5,6.5,0.7,0,-0.5,9,79.2,0,0,1,5,1,13,0,74.4,79.4,0,88,12,20,166,19,83.7,139,132.6,24,77.4,1,334,404,21.3,17.6,2.4
2018,CJ Verdell,57378,HB,OREGON,13,31,0,264,-0.9,2,85.7,,0,0,0,0,5,0,77.5,71.3,0,28,45.3,43,95,6,50.5,48,158.3,7,22.6,1,100,110,18.3,16.7,2.08,0,-1.9,5,90.9,,0,0,9.1,2,7,1,64,70.2,0,25,21.2,33,156,20,78.2,122,119.5,22,71,1,199,242,12.1,10,1.63
2018,Marques Jones,39188,WR,BAYLOR,13,31,0,118,12.2,0,55.6,66.7,2,3,16.7,1,2,0,50.3,53.2,0,20,0,0,122,5,91.8,112,108.6,9,29,1,50,3,0.6,10,0.45,0,7.7,4,75,50,1,2,11.8,2,5,0,57.3,51.1,0,52,0,0,239,15,96.2,230,120,20,64.5,1,186,83,5.5,12.4,0.81
2018,Tyler Snead,90863,WR,E CAROLINA,4,31,0,156,12.5,3,40,14.3,1,7,14.3,1,5,0,53.8,64.6,0,36,0,0,92,6,96.7,89,95.7,15,48.4,1,137,56,9.3,22.8,1.54,0,9.2,2,58.3,0,0,1,0,0,5,0,79.3,67.5,0,24,0,0,66,7,93.9,62,109,12,38.7,1,88,45,6.4,12.6,1.42
2018,Jabril Clewis,27276,WR,TULANE,13,31,0,319,8.6,1,20,0,0,1,50,1,1,0,32.3,54,0,12,0,0,51,1,94.1,48,39.6,5,16.1,0,12,3,3,12,0.25,0,12.8,1,52,20,1,5,18.8,3,8,0,41.3,58.7,1,52,0,0,156,13,97.4,152,76.8,25,80.6,1,208,74,5.7,16,1.37
2018,Thomas Geddis,48306,WR,CINCINNATI,12,31,0,138,12,0,0,0,0,2,100,3,0,0,0,41.6,0,0,0,0,66,0,93.9,62,39.6,4,12.9,0,0,0,,,0,0,10.9,0,68.2,100,1,1,11.8,2,10,0,57.1,60.9,0,29,0,0,188,15,98.4,185,108.7,22,71,1,183,32,2.1,12.2,0.99
2018,Brendan O'Leary-Orange,34920,WR,NEVADA,11,31,0,239,22.4,0,0,0,0,2,,0,0,0,,49.6,0,0,0,0,50,0,96,48,39.6,5,16.1,0,0,0,,,0,0,19.3,3,52.2,40,2,5,14.3,2,8,0,51.7,58.3,3,36,0,0,136,12,97.8,133,70.5,23,74.2,2,196,92,7.7,16.3,1.47
2018,Travis Vokolek,61004,TE,RUTGERS,12,31,0,278,9,1,55.6,66.7,2,3,16.7,1,3,0,49.8,56.5,1,22,2.7,2,73,5,89,65,36.1,9,29,0,59,33,6.6,11.8,0.91,0,9.6,0,52.6,0,0,2,16.7,2,6,0,49.5,49.6,0,27,7.1,11,155,10,87.7,136,89.4,19,61.3,1,118,39,3.9,11.8,0.87
2018,De'Michael Harris,84418,WR,SO MISS,11,31,0,296,-1.6,0,100,,0,0,0,0,1,0,76.3,57.2,0,7,0,0,32,5,96.9,31,79.2,5,16.1,0,12,20,4,2.4,0.39,0,1.7,7,87,,0,0,0,0,7,0,85.9,66.3,2,74,0,0,111,20,97.3,108,77.5,23,74.2,1,180,204,10.2,9,1.67
2018,Calvin Jackson Jr.,84508,WR,WASH STATE,12,31,0,341,9.3,0,83.3,100,1,1,16.7,1,2,0,49.8,61.2,0,37,0,0,39,5,94.9,37,113.9,6,19.4,0,68,12,2.4,13.6,1.84,0,5.2,3,87,0,0,1,0,0,12,0,85.9,68.5,0,27,0,0,129,20,99.2,128,119.6,23,74.2,1,212,117,5.9,10.6,1.66
2018,Cee Jay Powell,42146,WR,LA TECH,11,31,0,208,8.4,1,57.1,25,1,4,11.1,1,3,0,58.9,57.3,1,11,0,0,42,8,90.5,38,32.4,14,45.2,0,42,30,3.8,5.3,1.11,0,4.7,2,60,0,0,2,25,3,4,0,29.8,56.1,1,10,0,0,75,9,94.7,71,40.7,15,48.4,0,59,54,6,6.6,0.83
2018,Jeremiah Hawkins,61188,WR,CAL,12,31,0,130,12.1,0,38.5,0,0,1,28.6,2,3,0,29.3,55.6,0,14,0,0,44,5,88.6,39,72.3,13,41.9,1,34,27,5.4,6.8,0.87,0,9.1,0,62.5,33.3,1,3,9.1,1,5,0,62.9,62.5,1,22,0,0,87,10,100,87,60.2,16,51.6,0,123,57,5.7,12.3,1.41
2018,Talon Shumway,35156,WR,BYU,13,30,0,128,9.3,1,88.9,0,0,1,0,0,7,0,79.3,71.2,0,42,0,0,58,8,96.6,56,155.8,9,30,1,117,39,4.9,14.6,2.09,0,17.2,1,76.5,66.7,2,3,0,0,8,0,82.7,64.4,0,46,0,0,144,13,93.8,135,137.5,17,56.7,1,213,51,3.9,16.4,1.58
2018,Kirk Johnson Jr.,45360,WR,UTSA,9,30,0,331,5.1,0,42.9,,0,0,25,1,3,0,39.5,58.5,0,12,0,0,45,3,93.3,42,53.3,7,23.3,0,26,11,3.7,8.7,0.62,0,7.4,1,73.9,0,0,1,5.6,1,6,1,72.1,60.8,0,27,0,0,104,17,97.1,101,83.6,23,76.7,0,110,67,3.9,6.5,1.09
2018,Jalen Camp,40986,WR,GA TECH,12,30,0,176,25.6,0,20,0,0,2,0,0,0,0,66.7,55.6,1,7,0,0,22,1,95.5,21,0,5,16.7,0,7,0,0,7,0.33,0,18,0,43.5,60,3,5,9.1,1,7,0,64.6,71.4,3,37,1.4,1,69,10,94.2,65,31.2,23,76.7,0,179,25,2.5,17.9,2.75
2018,Malik Dunner,45900,HB,BALL ST,12,30,0,117,14.7,0,33.3,,0,0,0,0,1,0,70.7,52.8,1,8,25,11,44,2,68.2,30,2.8,6,20,0,5,2,1,2.5,0.17,0,3.2,2,78.3,,0,0,10,2,7,0,50.6,66.1,2,36,22,27,123,18,75.6,93,63.8,23,76.7,0,184,189,10.5,10.2,1.98
2018,Cole Tucker,61537,WR,N ILLINOIS,13,30,0,254,8.5,1,66.7,,0,0,0,0,3,0,74.9,64.5,1,17,0,0,33,4,90.9,30,43.8,6,20,0,37,23,5.8,9.3,1.23,0,9.1,0,58.3,0,0,2,17.6,3,7,0,69,55.7,2,19,0,0,150,14,98.7,148,37.5,24,80,0,124,28,2,8.9,0.84
2018,Tra Minter,57401,HB,S ALABAMA,12,30,0,288,-1.3,2,71.4,,0,0,0,0,2,0,76.3,65.2,0,32,22.4,13,58,5,74.1,43,92.6,7,23.3,0,52,67,13.4,10.4,1.21,0,-3.7,3,78.3,,0,0,5.3,1,7,1,72.8,61.9,0,38,26.9,45,167,18,70.7,118,93.7,23,76.7,0,149,219,12.2,8.3,1.26
2018,Gavin Sharp,84076,TE,UTSA,12,30,0,331,4.5,0,33.3,,0,0,33.3,1,0,0,31.6,40.8,0,0,23,20,87,2,72.4,63,42.4,6,20,0,-2,7,3.5,-1,-0.03,0,6.9,0,59.1,50,2,4,18.8,3,4,0,41.3,46.1,1,36,24.1,48,199,13,73.9,147,54,22,73.3,0,114,58,4.5,8.8,0.78
2018,J.K. Dobbins,57366,HB,OHIO STATE,14,30,0,260,0.8,0,75,,0,0,25,1,2,0,39.5,49.6,0,22,34.7,26,75,3,61.3,46,107.3,4,13.3,0,41,37,12.3,13.7,0.89,0,1,4,88,,0,0,4.3,1,8,0,77.4,63.1,0,35,25.9,63,243,22,70.4,171,129.7,25,83.3,2,218,208,9.5,9.9,1.27
2018,Devin C. Butler,48222,WR,SYRACUSE,10,30,0,304,9.7,1,50,,0,0,16.7,1,3,0,49.8,59,1,17,0,0,56,5,89.3,50,27.1,10,33.3,0,55,34,6.8,11,1.1,0,14.7,1,44.4,33.3,2,6,0,0,4,0,79.3,53.8,1,13,0,0,135,8,93.3,126,31.7,18,60,0,68,36,4.5,8.5,0.54
2018,Whop Philyor,61320,WR,INDIANA,7,30,0,190,5.3,0,100,,0,0,0,0,4,0,77.5,76,0,9,0,0,33,4,69.7,23,101,4,13.3,0,33,12,3,8.3,1.43,0,4.2,5,72,33.3,1,3,10,2,7,0,61.3,65.5,0,65,0,0,97,18,95.9,93,108.3,25,83.3,1,197,140,7.8,10.9,2.12
2018,Devaughn Cooper,41966,WR,ARIZONA,12,30,0,109,15.1,1,66.7,100,4,4,27.3,3,6,0,27.6,69.5,0,48,0,0,66,8,89.4,59,109.7,12,40,0,199,60,7.5,24.9,3.37,0,18.7,1,55.6,33.3,1,3,0,0,7,0,80.9,63.9,0,53,0,0,109,10,95.4,104,87.5,18,60,0,169,50,5,16.9,1.63
2018,Trevon Wesco,42018,TE,W VIRGINIA,12,30,0,343,0.3,3,75,,0,0,25,1,3,0,39.5,59.8,0,15,43.5,27,62,3,53.2,33,99,4,13.3,0,33,31,10.3,11,1,0,5.2,9,88.5,75,3,4,8,2,12,0,76.5,89.9,0,43,30,68,227,23,67,152,131.6,26,86.7,1,333,204,8.9,14.5,2.19
2018,Ronnie Rivers,57208,HB,FRESNO ST,11,30,0,169,0,1,75,,0,0,25,1,3,0,39.5,55.8,0,34,31.6,12,38,3,68.4,26,116.7,4,13.3,0,60,58,19.3,20,2.31,0,-0.5,7,88.5,,0,0,4.2,1,10,0,77.2,84.5,0,26,27.3,38,139,23,71.2,99,145.4,26,86.7,3,251,290,12.6,10.9,2.54
2018,Cam Akers,57206,HB,FLORIDA ST,12,30,0,167,4,0,75,,0,0,0,0,1,0,73.1,62.6,0,15,53.5,46,86,3,44.2,38,128.1,4,13.3,2,23,6,2,7.7,0.61,0,1.6,6,73.1,100,1,1,13.6,3,4,1,53.5,51,0,25,27.8,66,237,19,68.8,163,82.1,26,86.7,0,119,118,6.2,6.3,0.73
2018,Tyler Davis,47743,TE,UCONN,12,30,0,146,6,0,100,,0,0,0,0,5,0,79.3,74.4,0,14,11.6,5,43,8,83.7,36,139.6,8,26.7,1,64,16,2,8,1.78,0,9.6,0,60,66.7,2,3,14.3,2,7,0,39.1,57.8,1,41,21,29,138,12,76.1,105,102.9,20,66.7,3,154,47,3.9,12.8,1.47
2018,Brant Kuithe,84071,TE,UTAH,14,30,0,328,6.5,0,87.5,100,1,1,0,0,2,0,78.5,85.6,0,30,9.1,2,22,7,86.4,19,145.8,8,26.7,1,76,45,6.4,10.9,4,0,12.1,0,56.3,50,1,2,18.2,2,5,0,47.1,62,0,27,4.5,4,88,9,90.9,80,76,16,53.3,0,104,35,3.9,11.6,1.3
2018,Jordan Duncan,38485,WR,CAL,8,30,0,130,12.5,0,50,50,1,2,0,0,1,0,70.7,52.6,0,11,0,0,60,2,96.7,58,66.7,4,13.3,0,22,3,1.5,11,0.38,0,15,1,68.2,80,4,5,0,0,10,0,83.8,65.1,1,33,0,0,180,15,97.2,175,96.6,22,73.3,1,219,38,2.5,14.6,1.25
2018,Trevion Thompson,47596,WR,CLEMSON,15,30,0,140,9,0,80,,0,0,0,0,2,0,74.9,57.3,0,21,0,0,48,4,93.8,45,102.5,5,16.7,0,43,7,1.8,10.8,0.96,0,7.6,0,66.7,0,0,1,0,0,6,0,84.2,60.7,0,19,0.7,1,138,16,96.4,133,82.1,24,80,0,141,71,4.4,8.8,1.06
2018,Willie Johnson,41116,WR,MARSHALL,12,30,0,214,16.2,0,16.7,,0,0,0,0,0,0,66.7,51.7,0,4,0,0,43,1,90.7,39,39.6,6,20,0,4,2,2,4,0.1,0,17.5,0,45.5,25,1,4,16.7,2,6,0,47.1,58.2,0,23,0,0,131,10,96.9,127,59.8,22,73.3,0,105,41,4.1,10.5,0.83
2018,Myron Gailliard,47624,WR,SMU,12,29,0,287,2.5,0,75,,0,0,25,1,2,0,21.7,50.6,0,9,0,0,70,3,87.1,61,83.3,4,13.8,0,18,5,1.7,6,0.3,0,6.3,4,58.3,,0,0,12.5,2,4,0,55.5,55,0,18,0,0,177,14,97.7,173,69.3,24,82.8,0,107,69,4.9,7.6,0.62
2018,Erik Brown,38363,WR,UTEP,7,29,0,330,19.9,0,28.6,,0,0,0,0,2,0,70.7,64.6,1,43,0,0,38,2,92.1,35,35.1,7,24.1,0,80,13,6.5,40,2.29,0,21.9,0,41.2,33.3,1,3,12.5,1,5,0,56.4,56.1,3,41,0,0,90,7,98.9,89,41.7,17,58.6,1,103,7,1,14.7,1.16
2018,Tyler Watts,13089,WR,TEXAS ST,12,29,0,314,23,0,0,,0,0,,0,0,0,,53.4,0,0,0,0,23,0,95.7,22,39.6,1,3.4,0,0,0,,,0,0,4.6,2,70.4,0,0,2,5,1,9,0,73.6,63.1,2,69,0,0,124,19,97.6,121,59.2,27,93.1,0,190,149,7.8,10,1.57
2018,Dallin Holker,83946,TE,BYU,13,29,0,128,17,0,0,0,0,5,100,1,0,0,16.4,43.3,0,0,12.5,6,48,0,83.3,40,39.6,5,17.2,0,0,0,,,0,0,9,0,82.6,66.7,2,3,5,1,13,1,73.8,76.1,0,25,13.7,18,131,19,81.7,107,123.7,23,79.3,1,235,98,5.2,12.4,2.2
2018,Jeremiah Miller,54523,WR,COAST CAR,12,29,0,141,13,0,100,100,3,3,0,0,2,0,73.1,60.9,0,17,0,0,43,3,90.7,39,118.8,3,10.3,0,45,6,2,15,1.15,0,10,2,72,60,3,5,10,2,12,1,61.3,62,1,24,0,0,163,18,94.5,154,96.6,25,86.2,1,227,47,2.6,12.6,1.47
2018,Kesean Strong,47413,HB,DOMINION,9,29,0,263,7,0,66.7,,0,0,0,0,0,0,70.7,55.3,0,7,20.5,9,44,2,68.2,30,71.5,3,10.3,0,10,16,8,5,0.33,0,3.1,2,70.8,,0,0,26.1,6,8,0,24.8,61.5,0,27,15.9,24,151,17,80.1,121,101.9,24,82.8,1,155,108,6.4,9.1,1.28
2018,Dorian Baker,28585,WR,KENTUCKY,12,29,0,202,10.8,0,16.7,50,1,2,50,1,1,0,24.5,50.5,0,5,0,0,57,1,93,53,39.6,6,20.7,0,5,0,0,5,0.09,0,16,0,57.1,75,3,4,14.3,2,8,1,52,55.6,0,23,0,0,133,12,94,125,75.1,21,72.4,0,128,62,5.2,10.7,1.02
2018,Garrett Groshek,40045,HB,WISCONSIN,13,29,0,349,3.2,3,40,0,0,2,0,0,1,0,73.1,58.1,0,9,28.9,28,97,2,67,65,47.9,5,17.2,0,14,16,8,7,0.22,0,-0.2,8,95.5,,0,0,4.5,1,3,0,75.9,72.5,0,43,10.5,13,124,21,87.9,109,108.7,22,75.9,1,142,149,7.1,6.8,1.3
2018,Myles Gaskin,45914,HB,WASHINGTON,12,29,0,340,-4.3,0,57.1,0,0,1,20,1,1,0,50.3,56.8,0,10,29.8,28,94,4,66,62,62.2,7,24.1,0,-1,23,5.8,-0.3,-0.02,0,-2.3,3,78.9,0,0,2,6.3,1,4,0,71.9,58.3,0,14,21.7,36,166,15,71.7,119,79.6,19,65.5,0,59,106,7.1,3.9,0.5
