year,player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
2019,Clyde Edwards-Helaire,57279,HB,LSU,15,64,0,211,0.3,2,72.2,0,0,2,13.3,2,9,0,53.9,57.2,0,15,11.7,18,154,13,87,134,90.5,18,28.1,0,122,129,9.9,9.4,0.91,0,0.2,9,94.4,100,1,1,2.9,1,14,0,82.2,67.1,0,26,5.9,15,256,34,90.2,231,97.9,36,56.3,0,270,258,7.6,7.9,1.17
2019,Jalen McCleskey,47668,WR,TULANE,13,64,0,319,14.5,1,36.4,50,1,2,0,0,3,0,76.3,57.9,0,37,0,0,79,4,93.7,74,53.2,11,17.2,0,55,34,8.5,13.8,0.74,0,12.5,3,64.6,50,3,6,3.1,1,17,1,81.4,67,2,52,0.4,1,260,31,96.9,252,91.8,48,75,2,454,136,4.4,14.6,1.8
2019,Michael Woods II,84117,WR,ARKANSAS,12,64,0,111,10,1,50,25,1,4,12.5,1,6,0,56.4,56.2,0,17,0,0,148,7,91.9,136,107.4,14,21.9,2,81,25,3.6,11.6,0.6,0,11.1,0,54.5,66.7,4,6,20,6,17,0,35.3,61.4,0,62,0,0,213,24,95.3,203,94.1,44,68.8,2,332,58,2.4,13.8,1.64
2019,Kyle Williams,42191,WR,ARIZONA ST,13,64,0,110,5.9,0,68.4,100,1,1,7.1,1,9,0,67.5,59.8,0,77,0.9,1,109,13,92.7,101,140.2,19,29.7,2,210,144,11.1,16.2,2.08,0,3.4,7,73.8,75,3,4,6.1,2,16,0,72.9,59,1,46,1.3,3,239,31,93.7,224,80.4,42,65.6,0,269,183,5.9,8.7,1.2
2019,Reggie Roberson Jr.,61815,WR,SMU,8,64,0,287,18.2,1,58.8,50,2,4,9.1,1,7,0,64.6,77.2,0,38,0,0,63,10,90.5,57,139,17,26.6,3,197,42,4.2,19.7,3.46,0,14.2,4,74.4,75,6,8,0,0,16,1,89.2,85,1,75,0,0,135,29,98.5,133,131.1,39,60.9,3,542,210,7.2,18.7,4.08
2019,Dez Fitzpatrick,42349,WR,LOUISVILLE,13,64,0,210,13.2,0,38.5,50,1,2,16.7,1,5,0,49.8,60.6,0,13,1.5,1,67,5,94,63,75.2,13,20.3,1,48,11,2.2,9.6,0.76,0,14.5,6,58,37.5,3,8,14.7,5,20,1,50.5,72.3,1,74,0.4,1,245,29,94.7,232,122.9,50,78.1,5,570,154,5.3,19.7,2.46
2019,Bryce Mitchell,55370,WR,TOLEDO,12,63,0,316,18.3,3,57.1,33.3,1,3,20,1,4,0,45.4,65,0,56,0,0,60,4,91.7,55,101.8,7,11.1,0,115,30,7.5,28.8,2.09,0,18.5,6,58,33.3,4,12,3.3,1,20,0,80.1,71.1,0,66,0,0,253,29,95.7,242,115.4,50,79.4,3,540,155,5.3,18.6,2.23
2019,Kylen Granson,40630,TE,SMU,13,63,0,287,15.6,2,64.3,100,2,2,10,1,8,0,62.9,61.8,0,46,16.5,27,164,9,74.4,122,142.9,14,22.2,3,160,61,6.8,17.8,1.31,0,14.3,3,68.8,50,3,6,12,3,17,0,56.1,63.1,1,58,16.6,46,277,22,78.7,218,129.7,32,50.8,3,456,201,9.1,20.7,2.09
2019,Malik Stanley,61642,WR,LA TECH,13,62,0,208,13.3,2,50,57.1,4,7,14.3,2,10,0,53.9,69.6,1,40,1,1,102,12,92.2,94,78.1,24,38.7,1,218,79,6.6,18.2,2.32,0,11.5,5,75,40,2,5,4,1,18,0,77.2,70.2,0,56,0,0,195,24,93.3,182,116.7,32,51.6,0,404,179,7.5,16.8,2.22
2019,Scotty Washington,47964,WR,WAKE,8,62,0,339,15.6,3,77.8,85.7,6,7,6.7,1,12,0,68.7,80.8,0,59,0,0,77,14,96.1,74,158.3,18,29,5,279,75,5.4,19.9,3.77,0,17.7,1,54.1,42.9,6,14,13,3,9,1,53.5,59.2,0,41,0,0,188,20,96.3,181,90.3,37,59.7,1,303,50,2.5,15.2,1.67
2019,Jalon Calhoun,97272,WR,DUKE,12,62,0,154,10.4,3,64.3,0,0,1,18.2,2,7,0,44.3,62.8,0,49,0,0,92,9,95.7,88,132.1,14,22.6,2,124,63,7,13.8,1.41,0,4.3,13,79.1,50,3,6,2.9,1,12,0,74.5,60.8,3,42,0,0,240,34,96.7,232,79.9,43,69.4,2,277,183,5.4,8.1,1.19
2019,Jonathan Hodoh,48300,WR,LA MONROE,12,62,0,209,16.2,0,72.7,66.7,2,3,11.1,1,5,0,58.9,64.1,0,40,0,0,60,8,93.3,56,153,11,17.7,2,134,31,3.9,16.8,2.39,0,10.6,3,59.6,40,2,5,9.7,3,13,0,62.4,58,2,30,0,0,234,28,96.6,226,67.7,47,75.8,1,300,103,3.7,10.7,1.33
2019,Isiah Cox,78199,WR,OHIO,13,62,0,259,13.8,0,40,25,1,4,20,1,4,0,45.4,57.2,0,19,0,0,49,4,93.9,46,58.3,10,16.1,0,55,4,1,13.8,1.2,0,13.7,10,67.3,42.9,3,7,5.4,2,25,0,75.6,79.8,1,55,0,0,201,35,95.5,192,111.7,52,83.9,2,608,198,5.7,17.4,3.17
2019,Nick Westbrook-Ikhine,47861,WR,INDIANA,13,62,0,190,15.4,2,50,55.6,5,9,15.4,2,5,0,49.8,57.7,0,48,0,0,118,11,93.2,110,71.6,22,35.5,0,147,50,4.5,13.4,1.34,0,13.9,3,79.4,50,3,6,3.6,1,17,0,79.5,65.3,0,75,0,0,258,27,94.2,243,152.5,34,54.8,5,377,127,4.7,14,1.55
2019,Cee Jay Powell,42146,WR,LA TECH,13,62,0,208,10.7,3,64,16.7,1,6,11.1,2,14,0,60,74.6,0,22,0,0,87,16,93.1,81,101.3,25,40.3,1,195,64,4,12.2,2.41,0,7.9,7,75,0,0,1,11.1,3,14,0,51.2,70.6,0,55,0,0,139,24,92.8,129,100.3,32,51.6,0,274,161,6.7,11.4,2.12
2019,Isaiah Hamilton,84401,WR,S JOSE ST,12,62,0,285,15.2,2,66.7,55.6,5,9,0,0,8,0,83.3,76.8,2,41,0,0,94,14,91.5,86,99.1,21,33.9,3,209,36,2.6,14.9,2.43,0,13.3,3,70.3,42.9,3,7,7.1,2,18,0,69.2,74.6,1,80,0,0,166,26,94,156,110.5,37,59.7,1,477,143,5.5,18.3,3.06
2019,Brennan Eagles,78103,WR,TEXAS,12,62,0,311,16.1,1,33.3,33.3,2,6,37.5,3,4,0,23.1,47.2,0,16,0,0,99,5,93.9,93,42.4,15,24.2,0,33,5,1,6.6,0.35,0,18.3,2,53.7,40,4,10,21.4,6,13,0,30.7,58.3,1,55,0,0,263,22,93.9,247,106.3,41,66.1,4,365,80,3.6,16.6,1.48
2019,John Mitchell,48188,WR,FAU,14,62,0,165,11.4,4,61.1,28.6,2,7,8.3,1,7,0,64.9,59.7,0,47,0,0,136,11,94.9,129,104.9,18,29,1,144,65,5.9,13.1,1.12,0,15,5,62.5,50,5,10,10.7,3,18,0,61.5,58.6,3,33,0,0,333,25,95.8,319,74.6,40,64.5,2,336,67,2.7,13.4,1.05
2019,Tre Wolf,61784,WR,UTEP,12,62,0,330,13.3,3,45.8,30,3,10,15.4,2,8,0,49.5,60.2,0,25,0,0,112,11,91.1,102,72.7,24,38.7,1,107,30,2.7,9.7,1.05,0,10.6,1,58.3,33.3,1,3,12.5,3,15,0,55.1,67.4,2,80,0,0,178,21,93.3,166,73.6,36,58.1,1,318,133,6.3,15.1,1.92
2019,K.D. Nixon,61216,WR,COLORADO,12,61,0,143,9.9,3,50,0,0,1,8.3,1,6,0,64.6,60.6,0,35,0,0,90,11,90,81,83.1,22,36.1,1,128,91,8.3,11.6,1.58,0,12.3,3,60,25,1,4,12.5,3,11,0,57.3,64.5,2,96,0,0,197,21,94.4,186,74,35,57.4,1,304,170,8.1,14.5,1.63
2019,Jaylond Adams,61665,WR,SO MISS,9,61,0,296,7.7,0,76.2,0,0,1,0,0,8,0,84.2,77.2,3,39,0,0,74,16,98.6,73,76.8,21,34.4,1,176,102,6.4,11,2.41,0,3.8,4,81.1,0,0,1,9.1,3,14,0,65.1,66,0,48,0,0,183,30,95.6,175,100,37,60.7,0,296,216,7.2,9.9,1.69
2019,Pat Freiermuth,84085,TE,PENN STATE,13,61,0,266,10.2,0,75,50,2,4,0,0,6,0,80.9,74.4,0,28,12.7,10,79,9,79.7,63,140.3,12,19.7,2,104,44,4.9,11.6,1.65,0,7.7,8,69.8,33.3,1,3,3.2,1,20,1,80.5,73.9,1,25,11.5,30,262,30,85.9,225,110.7,43,70.5,3,381,206,6.9,12.7,1.69
2019,Ty Fryfogle,61321,WR,INDIANA,13,61,0,190,20.4,0,52.9,60,3,5,0,0,8,1,80.1,65.5,1,46,0,0,91,9,90.1,82,76.8,17,27.9,1,145,25,2.8,16.1,1.77,0,11.1,3,80.6,60,3,5,3.3,1,15,0,80.9,62.3,1,39,0,0,244,29,94.7,231,95.9,36,59,0,353,137,4.7,12.2,1.53
2019,Cole Kmet,60995,TE,NOTRE DAME,11,61,0,258,6.5,2,66.7,25,1,4,14.3,2,5,0,51.7,57.7,0,21,21.7,34,157,12,70.7,111,100,18,29.5,1,103,73,6.1,8.6,0.93,0,10.5,2,70.6,40,2,5,0,0,13,1,87.4,75.1,1,37,12.4,27,218,24,84.9,185,99.8,34,55.7,1,337,122,5.1,14,1.82
2019,Quian Williams,61237,WR,E MICHIGAN,13,61,0,160,14.1,0,50,40,2,5,14.3,1,3,0,53.8,63.4,0,15,0,0,39,6,92.3,36,63.5,12,19.7,0,57,19,3.2,9.5,1.58,0,8.8,4,95.6,100,5,5,0,0,26,0,85.7,84.4,0,50,0,0,185,43,95.1,176,157.3,45,73.8,6,551,200,4.7,12.8,3.13
2019,Sam Pinckney,84197,WR,GA STATE,9,61,0,175,16.3,1,25,20,1,5,0,0,1,0,45.9,56,1,31,0,0,60,4,88.3,53,15.1,16,26.2,0,54,16,4,13.5,1.02,0,12.6,8,66.7,33.3,3,9,3.7,1,19,0,78.4,69.2,0,43,0,0,200,26,96,192,129,39,63.9,4,348,132,5.1,13.4,1.81
2019,Austin Maloney,33846,WR,FIU,13,61,0,166,18,0,26.7,33.3,2,6,55.6,5,3,0,4.5,45.7,1,43,0,0,95,4,93.7,89,21.5,15,24.6,0,80,12,3,20,0.9,0,16.9,5,64.1,40,2,5,3.8,1,25,0,77.8,73.5,1,59,0,0,217,25,97.7,212,105,39,63.9,1,483,112,4.5,19.3,2.28
2019,Talon Shumway,35156,WR,BYU,13,61,0,128,13.2,1,83.3,100,7,7,6.3,1,9,0,69.9,65.8,0,28,0.7,1,135,15,92.6,125,129.9,18,29.5,1,193,25,1.7,12.9,1.54,0,15.1,0,67.6,58.3,7,12,3.8,1,18,0,78.9,67.2,0,48,0,0,211,25,96.7,204,124.8,37,60.7,3,350,43,1.7,14,1.72
2019,Jalen Tolbert,61637,WR,S ALABAMA,12,61,0,288,17.3,1,27.3,0,0,2,25,1,3,0,39.5,56.3,0,17,0,0,63,3,85.7,54,44.1,11,18,0,45,15,5,15,0.83,0,18.5,3,47.9,45.5,5,11,11.5,3,17,0,59.5,70.7,0,60,0,0,238,23,95.8,228,122.5,48,78.7,6,471,135,5.9,20.5,2.07
2019,Nikko Remigio,84150,WR,CAL,11,61,0,130,11.7,0,64.7,40,2,5,8.3,1,7,0,64.6,63.6,2,40,0,0,128,11,89.8,115,78.7,17,27.9,1,174,30,2.7,15.8,1.51,0,9.8,0,58.5,0,0,2,14.3,4,12,0,49.8,58.3,1,39,0,0,210,24,95.7,201,76.8,41,67.2,1,275,111,4.6,11.5,1.37
2019,Julian Hicks,55059,WR,AKRON,11,60,0,102,10.2,0,46.2,100,2,2,14.3,1,2,0,53.8,60.3,1,10,0,0,60,6,96.7,58,46.6,13,21.7,1,32,4,0.7,5.3,0.55,0,10.4,3,61,42.9,3,7,0,0,7,0,88,57.8,1,15,0,0,239,25,93.7,224,60.7,41,68.3,0,177,57,2.3,7.1,0.79
2019,Tabari Hines,47491,WR,NC STATE,12,60,0,248,6.9,0,47.1,0,0,4,0,0,3,0,79.3,56.6,0,18,0,0,81,8,96.3,78,54.5,17,28.3,0,54,24,3,6.8,0.69,0,9,4,70.7,37.5,3,8,9.4,3,11,0,63.3,64.8,1,48,0,0,144,29,94.4,136,102.4,41,68.3,2,347,186,6.4,12,2.55
2019,Jordan Kress,98740,WR,NEW MEXICO,12,60,0,241,18.6,2,37.5,33.3,2,6,14.3,1,4,0,56.4,65.1,2,47,0,0,87,6,90.8,79,45.8,16,26.7,1,120,47,7.8,20,1.52,0,16.6,1,53.7,66.7,6,9,8.3,2,13,0,66.7,72.1,1,59,0,0,180,22,96.1,173,117.9,41,68.3,5,410,140,6.4,18.6,2.37
2019,Devin Carter,78013,WR,NC STATE,12,60,0,248,13.9,1,66.7,60,3,5,0,0,8,1,79.3,60.7,1,55,0,0,115,8,95.7,110,75,12,20,0,171,68,8.5,21.4,1.55,0,11.2,1,48.7,23.1,3,13,17.4,4,10,0,44.4,52.6,1,33,0,0,264,19,95.1,251,56.4,39,65,0,228,79,4.2,12,0.91
2019,Jermaine Johnson Jr.,102949,WR,UMASS,12,60,0,216,13.5,0,42.1,16.7,1,6,0,0,5,0,79.3,75.9,0,36,0,0,39,8,97.4,38,67.9,19,31.7,0,140,65,8.1,17.5,3.68,0,8.3,3,65.7,60,3,5,11.5,3,8,0,57.3,55.6,3,40,0.7,1,143,23,97.2,139,46.3,35,58.3,1,131,69,3,5.7,0.94
2019,Noah Togiai,47282,TE,OREGON ST,12,60,0,265,9.5,1,56.3,50,4,8,18.2,2,5,0,44.3,55.9,1,18,18.3,26,142,9,78.9,112,69.5,16,26.7,1,99,24,2.7,11,0.88,0,5.6,1,80.5,50,3,6,5.7,2,13,0,74.1,70.1,0,23,19.9,51,256,33,78.1,200,103.9,41,68.3,1,286,142,4.3,8.7,1.43
2019,Cole Tucker,61537,WR,N ILLINOIS,12,60,0,254,15.3,0,61.9,50,4,8,7.1,1,11,0,67.8,70.9,1,45,0,0,102,13,95.1,97,72.7,21,35,0,196,35,2.7,15.1,2.02,0,11.6,3,62.2,44.4,4,9,8,2,17,0,66.7,66.8,4,49,0,0,180,23,98.3,177,49.1,37,61.7,0,309,95,4.1,13.4,1.75
2019,Kenneth Gainwell,77737,HB,MEMPHIS,14,59,0,218,4.8,4,80,100,1,1,7.7,1,6,0,66.1,70.8,0,37,31.6,30,95,12,66.3,63,134.7,15,25.4,1,165,134,11.2,13.8,2.62,0,1.6,15,87.8,66.7,2,3,5.3,2,17,0,75.6,83.1,1,68,20.3,44,217,36,77,167,115.5,41,69.5,2,421,354,9.8,11.7,2.52
2019,CT Thomas,61168,WR,BOISE ST,13,59,0,120,9.4,3,68.2,0,0,3,6.3,1,10,0,69.9,80.2,0,36,0,0,54,15,96.3,52,127.8,22,37.3,3,155,65,4.3,10.3,2.98,0,13.1,7,72.7,100,1,1,7.7,2,17,0,67.7,74.6,1,36,0,0,143,24,97.2,139,104.9,33,55.9,1,354,101,4.2,14.8,2.55
2019,Alec Pierce,78038,WR,CINCINNATI,14,59,0,138,18.1,0,55.6,33.3,1,3,0,0,2,0,76.3,55.8,1,46,0,0,90,5,96.7,87,46.3,9,15.3,0,81,18,3.6,16.2,0.93,0,16.5,4,66,40,6,15,11.4,4,19,0,58.3,69.2,2,52,0,0,236,31,96.6,228,100,47,79.7,2,525,119,3.8,16.9,2.3
2019,R.J. Sneed II,61166,WR,BAYLOR,14,59,0,118,9.9,2,70.6,50,1,2,7.7,1,9,0,66.1,69,0,21,0,0,107,12,93.5,100,133.8,17,28.8,3,136,31,2.6,11.3,1.36,0,6,4,75.7,71.4,5,7,0,0,14,1,88.6,63.8,0,38,0,0,249,28,94,234,95.7,37,62.7,0,271,154,5.5,9.7,1.16
2019,Kobay White,40782,WR,BOSTON COL,13,59,0,121,20.3,0,75,50,1,2,0,0,6,0,78.5,76.3,0,39,0,0,53,6,96.2,51,156.3,8,13.6,1,115,8,1.3,19.2,2.25,0,13.8,0,45.7,36.4,4,11,4.5,1,15,0,75.2,64.7,2,64,0,0,188,21,97.3,183,65,46,78,2,315,75,3.6,15,1.72
2019,Wan'Dale Robinson,101735,HB,NEBRASKA,10,59,0,238,2.2,1,66.7,50,1,2,0,0,2,0,74.9,64.7,1,9,0,0,18,4,94.4,17,31.9,6,10.2,0,20,17,4.3,5,1.18,0,3.8,9,68,100,3,3,8.1,3,17,0,67.8,84.1,1,49,4.1,7,169,34,93.5,158,92.5,50,84.7,1,425,353,10.4,12.5,2.69
2019,Dalton Schoen,34407,WR,KANSAS ST,13,59,0,199,12.9,1,68.8,16.7,1,6,0,0,9,0,81.5,68.4,0,26,0,0,102,11,95.1,97,122.1,16,27.1,1,161,41,3.7,14.6,1.66,0,13.4,5,64.7,66.7,4,6,12,3,16,0,56.3,67.4,1,68,0,0,179,22,96.1,172,107.7,34,57.6,2,362,74,3.4,16.5,2.1
2019,Josh Imatorbhebhe,40548,WR,ILLINOIS,11,59,0,187,16.8,0,69.2,50,2,4,0,0,7,0,80.9,70.9,1,52,0,0,104,9,88.5,92,119.4,13,22,2,210,62,6.9,23.3,2.28,0,14.9,5,46.3,37.5,6,16,13.6,3,15,0,52.1,62,2,83,0,0,221,19,96.8,214,97.6,41,69.5,5,370,132,6.9,19.5,1.73
2019,Travell Harris,61810,WR,WASH STATE,13,58,0,341,3,5,66.7,50,1,2,11.1,1,4,0,41.6,51.8,0,29,0,0,130,8,92.3,120,112.5,12,20.7,1,78,88,11,9.8,0.65,0,5.9,11,86.5,66.7,2,3,3,1,11,1,81.4,61.1,1,54,0.4,1,247,32,98.4,243,124.5,37,63.8,3,374,239,7.5,11.7,1.54
2019,Marquez Callaway,42295,WR,TENNESSEE,13,58,0,307,16.1,1,47.1,16.7,1,6,0,0,6,0,79.3,64.2,0,31,0,0,108,8,88.9,96,92.8,17,29.3,1,130,38,4.8,16.3,1.35,0,25.9,1,57.1,77.8,7,9,0,0,15,0,84.7,75.6,0,73,0,0,187,16,96.3,180,141.4,28,48.3,4,447,81,5.1,27.9,2.48
2019,Tavaris Harrison,26395,WR,FAU,13,58,0,165,7.7,2,66.7,50,1,2,9.1,1,7,0,33.2,58.8,0,30,0,0,126,10,95.2,120,97.6,15,25.9,0,144,62,6.2,14.4,1.2,0,15.7,2,53.7,33.3,3,9,15.4,4,17,0,50,57.3,1,48,0,0,317,22,95.6,303,82.5,41,70.7,1,371,116,5.3,16.9,1.22
2019,Tre Turner,78006,WR,VA TECH,11,58,0,337,22.9,0,27.3,25,1,4,0,0,3,0,73.1,67.2,0,50,0,0,52,3,92.3,48,72.2,11,19,0,119,33,11,39.7,2.48,0,12.7,5,64.3,71.4,5,7,12.9,4,15,2,53.5,65.7,0,61,0,0,207,27,96.6,200,112.8,42,72.4,2,416,198,7.3,15.4,2.08
2019,Trey Knox,98359,WR,ARKANSAS,11,58,0,111,12.7,0,45,40,4,10,18.2,2,7,0,49.5,67.6,0,24,0,0,118,9,91.5,108,100.2,20,34.5,2,131,30,3.3,14.6,1.21,0,13.9,1,50,25,3,12,6.7,1,6,0,68.7,60.7,1,38,0,0,149,14,94.6,141,55.7,28,48.3,0,180,40,2.9,12.9,1.28
2019,Joshua Palmer,62979,WR,TENNESSEE,13,58,0,307,15,0,66.7,80,4,5,0,0,8,0,82.2,69.3,3,33,0,0,116,12,89.7,104,60,18,31,0,181,27,2.3,15.1,1.74,0,15.9,5,56.3,60,6,10,10,2,13,0,62.7,63.2,0,23,1.5,3,197,18,95.4,188,88.7,32,55.2,1,225,52,2.9,12.5,1.2
2019,Treylon Burks,99218,WR,ARKANSAS,11,58,0,111,18.1,3,60,33.3,2,6,10,1,7,0,63.3,67.1,0,32,0,0,117,9,94,110,96.8,15,25.9,0,161,43,4.8,17.9,1.46,0,17.7,3,41.7,44.4,4,9,16.7,3,12,0,49.4,70.3,3,38,0,0,131,15,93.1,122,30.7,36,62.1,0,247,58,3.9,16.5,2.02
2019,John Raine,39957,TE,FAU,14,58,0,165,5.7,0,53.3,0,0,2,11.1,1,5,0,58.9,61.6,0,14,16.7,16,96,8,79.2,76,99.2,15,25.9,3,47,25,3.1,5.9,0.62,0,8.1,4,68.3,33.3,1,3,3.4,1,14,1,80,67.4,0,61,19.7,45,229,28,75.5,173,104.9,41,70.7,2,292,132,4.7,10.4,1.69
2019,Antonio Gibson,78050,WR,MEMPHIS,14,58,0,218,9.7,4,43.5,33.3,1,3,9.1,1,7,0,63.3,64.9,0,56,0,0,120,10,94.2,113,88.5,23,39.7,1,197,155,15.5,19.7,1.74,0,11.7,12,82.8,50,1,2,4,1,19,0,77.8,78.2,0,73,3,6,197,24,92.9,183,158.3,29,50,4,483,255,10.6,20.1,2.64
2019,Collin Johnson,47808,WR,TEXAS,7,57,0,311,14.4,1,78.9,60,3,5,0,0,12,1,84.2,85.6,0,37,0,0,68,15,95.6,65,114.5,19,33.3,0,218,41,2.7,14.5,3.35,0,17.7,2,61.8,25,2,8,8.7,2,17,0,64.7,68,1,34,0.5,1,203,21,94.1,191,91.1,34,59.6,1,326,51,2.4,15.5,1.71
2019,Zakhari Franklin,97620,WR,UTSA,9,57,0,331,8.5,1,76.9,100,1,1,0,0,7,0,80.9,78.5,0,16,0,0,39,10,100,39,134,13,22.8,2,88,22,2.2,8.8,2.26,0,12.2,7,69.2,33.3,1,3,6.9,2,16,0,71,71.5,2,65,0,0,154,27,97.4,150,80.6,39,68.4,0,395,186,6.9,14.6,2.63
2019,Thaddeus Moss,47191,TE,LSU,14,57,0,211,7.1,1,66.7,25,1,4,0,0,5,0,79.3,53.9,0,25,7.3,13,178,8,89.9,160,92.7,12,21.1,0,101,57,7.1,12.6,0.63,0,8,2,86.5,50,3,6,0,0,16,2,90,64.6,1,44,8,22,275,32,88.7,244,96.7,37,64.9,0,367,143,4.5,11.5,1.5
2019,Boogie Knight,78211,WR,AKRON,12,57,0,102,4.5,1,62.5,33.3,1,3,0,0,3,0,76.3,59.4,0,12,0,0,67,5,95.5,64,77.1,8,14,0,44,24,4.8,8.8,0.69,0,8,7,52.3,0,0,3,14.8,4,14,0,52.2,59.4,5,39,0,0,260,23,95,247,37.5,44,77.2,0,332,189,8.2,14.4,1.34
2019,Daylon Charlot,13641,WR,KANSAS,12,57,0,198,13.3,2,53.3,50,3,6,0,0,6,0,80.1,64.1,0,20,0,0,77,8,92.2,71,75.1,15,26.3,0,103,17,2.1,12.9,1.45,0,12,3,61.5,53.8,7,13,7.7,2,13,0,67.6,68.6,2,32,0,0,209,24,98.1,205,80.2,39,68.4,2,291,40,1.7,12.1,1.42
2019,Donovan Peoples-Jones,61439,WR,MICHIGAN,11,57,0,222,14,4,53.8,25,1,4,12.5,2,13,0,57.1,71.4,0,41,0,0,107,14,91.6,98,119.6,26,45.6,4,206,66,4.7,14.7,2.1,0,10.2,0,61.5,40,2,5,11.1,2,10,0,61.3,65,0,34,0,0,144,16,93.8,135,101.8,26,45.6,1,222,111,6.9,13.9,1.64
2019,Lynn Bowden,61361,QB,KENTUCKY,13,57,0,202,12.8,4,52.9,50,1,2,18.2,2,8,0,44.7,76.1,0,39,1.1,1,89,9,56.2,50,108.5,17,29.8,1,174,50,5.6,19.3,3.48,0,10.4,7,52.8,25,1,4,17.4,4,8,3,44,60.6,2,29,0,0,180,19,58.3,105,42.1,36,63.2,0,166,116,6.1,8.7,1.58
2019,Ronnie Rivers,57208,HB,FRESNO ST,12,56,0,169,-3,0,80,,0,0,0,0,3,0,74.9,62.6,0,23,26.1,23,88,4,69.3,61,115.8,5,8.9,0,59,77,19.3,14.8,0.97,0,-0.2,15,78,,0,0,3,1,11,1,82,72.3,1,34,11.6,26,224,32,86.2,193,98.7,41,73.2,2,255,296,9.3,8,1.32
2019,Jackson Anthrop,41338,WR,PURDUE,12,56,0,273,2.8,0,92.3,,0,0,0,0,6,0,82.7,62.8,0,23,0,0,97,12,92.8,90,92.9,13,23.2,0,82,50,4.2,6.8,0.91,0,6.4,3,57.5,14.3,1,7,11.5,3,12,0,58.4,54.4,3,38,0,0,227,23,97.8,222,52,40,71.4,1,239,128,5.6,10.4,1.08
2019,Charleston Rambo,61569,WR,OKLAHOMA,14,56,0,261,12.1,1,64.3,33.3,2,6,0,0,5,0,80.1,68.8,0,56,0,0,74,9,95.9,71,120.5,14,25,1,138,61,6.8,15.3,1.94,0,12.8,6,83.3,100,4,4,3.2,1,19,0,80.9,72.5,1,74,0,0,235,30,96.2,226,125.7,36,64.3,2,563,264,8.8,18.8,2.49
2019,Frank Darby,40988,WR,ARIZONA ST,13,55,0,110,19.7,0,61.5,80,4,5,0,0,7,0,61,69.5,0,62,0,0,108,8,91.7,99,145,13,23.6,3,206,57,7.1,25.8,2.08,0,18.1,4,61.8,100,3,3,16,4,16,0,38.5,66.7,0,57,0,0,253,21,95.7,242,141.5,34,61.8,4,398,81,3.9,19,1.64
2019,Kendrick Rogers,41228,WR,TEXAS A&M,13,55,0,312,13.3,3,52.2,57.1,4,7,0,0,8,0,66.1,57.6,0,22,0,0,168,12,92.9,156,97.6,23,41.8,2,127,39,3.3,10.6,0.81,0,11.2,5,65.4,66.7,2,3,10.5,2,8,1,60,60.4,1,23,0,0,172,17,95.9,165,73.9,26,47.3,0,208,69,4.1,12.2,1.26
2019,D.J. Matthews Jr.,61255,WR,FLORIDA ST,12,55,0,167,10.6,3,66.7,0,0,2,0,0,7,0,82.7,76.4,2,60,0,0,81,12,90.1,73,75.2,18,32.7,1,167,81,6.8,13.9,2.29,0,10.3,5,62.9,0,0,7,4.3,1,11,0,76.5,67.5,1,24,0,0,141,22,94.3,133,62.4,35,63.6,0,167,103,4.7,7.6,1.26
2019,Sean Riley,47728,WR,SYRACUSE,12,55,0,304,12.2,0,46.2,0,0,4,14.3,1,2,0,53.4,50,1,15,1.1,1,93,6,91.4,85,48.6,13,23.6,1,45,12,2,7.5,0.53,0,2.5,0,67.6,0,0,2,8,2,7,0,66.7,49,0,35,0.4,1,249,23,96,239,79.2,34,61.8,0,169,129,5.6,7.3,0.71
2019,B.J. Casteel,61133,WR,ARIZONA,12,55,0,109,2.6,3,80,0,0,1,0,0,4,0,84.2,58.3,1,56,0,0,116,16,96.6,112,87.7,20,36.4,1,121,121,7.6,7.6,1.08,0,2.4,2,83.9,100,3,3,0,0,13,0,88,66.1,0,33,0,0,180,26,97.8,176,119.6,31,56.4,2,234,192,7.4,9,1.33
2019,Corey Sutton,61123,WR,APP STATE,9,55,0,108,6.7,7,80,,0,0,0,0,4,1,79.3,66.9,0,54,0,0,47,8,97.9,46,118.8,10,18.2,0,138,101,12.6,17.3,3,0,13.6,4,70.7,25,2,8,3.3,1,16,0,80.9,72,1,50,0,0,186,29,96.2,179,126.9,41,74.5,4,428,103,3.6,14.8,2.39
