year,player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
2021,Myles Price,123155,WR,TEXAS TECH,12,10.9,10,75.5,42.9,3,7,0,7.5,3,19,315,0,69.5,76.8,77,,76,0.5,1,2,48,0,0,215,0,37,97.7,210,91.6,197,105.6,49,2,5.1,11,517,216,5.8,14,2.46
2021,Lew Nichols,97187,HB,C MICHIGAN,13,0.6,5,79.6,0,0,1,0,7.1,3,19,134,0,70.3,91,84.8,34.9,66.5,1,4,1,36,23.5,91,388,0,39,73.7,286,0.8,3,99,49,2,4.1,16,320,306,7.8,8.2,1.12
2021,Trey Palmer,99248,WR,LSU,11,10.2,4,61.2,75,6,8,0,16.7,6,10,211,0,42.5,85.9,59.3,,56.7,0,0,2,61,0,0,244,1,30,95.9,234,54.1,132,85.8,49,3,45.9,112,344,177,5.9,11.5,1.47
2021,Gunner Romney,84148,WR,BYU,10,16.6,7,69.4,75,6,8,1,2.9,1,20,128,0,82.2,72.9,73.1,65.2,74.5,0.5,1,1,59,0.5,1,207,1,34,94.7,196,14.5,30,122.3,49,3,85,176,594,123,3.6,17.5,3.03
2021,Erick All,52595,TE,MICHIGAN,13,6.3,5,79.2,66.7,4,6,0,9.5,4,20,222,0,63.2,72.7,76.8,51.2,75.3,46.6,103,2,47,3.6,8,221,2,38,92.3,204,43,95,101.1,48,2,2.3,5,437,224,5.9,11.5,2.14
2021,Kemore Gamble,60888,TE,FLORIDA,13,8.3,7,64.6,50,2,4,0,8.8,3,19,163,0,64.9,71.9,57.2,62.8,65.9,64.1,230,3,47,11.4,41,359,1,31,84.7,304,32,115,93.1,48,4,3.9,14,409,229,7.4,13.2,1.35
2021,Kris Hutson,131713,WR,OREGON,14,12.9,4,64.6,50,1,2,0,3.1,1,16,264,2,81.8,27.7,58.8,,59.7,0,0,1,50,0,0,323,4,31,96.3,311,48.3,156,97.2,48,2,51.7,167,416,126,4.1,13.4,1.34
2021,Rachaad White,131633,HB,ARIZONA ST,11,0.7,16,89.6,100,1,1,0,6.5,3,22,110,0,72.7,84.3,90.8,51.1,90,0,0,0,34,15.1,38,251,1,43,80.9,203,11.2,28,113.2,48,1,5.2,13,456,452,10.5,10.6,2.25
2021,Nico Ragaini,84232,WR,IOWA,14,11.9,2,54.2,12.5,1,8,0,16.1,5,14,192,1,44.5,29.8,57.3,,56.7,0,0,4,48,0,0,297,0,26,95.6,284,82.8,246,48.2,48,1,17.2,51,331,113,4.3,12.7,1.17
2021,Ben Sims,77918,TE,BAYLOR,14,10.1,1,64.6,50,3,6,0,11.4,4,16,118,0,66,72.4,59.4,52.1,56.1,73.6,271,2,33,9.2,34,368,2,31,88.3,325,20.9,77,109.6,48,6,5.4,20,363,107,3.5,11.7,1.12
2021,Austin Allen,60970,TE,NEBRASKA,12,10,6,79.2,85.7,6,7,0,2.6,1,27,238,0,84.3,72.8,89.8,72.8,90.7,65.6,179,2,46,9.5,26,273,0,38,87.5,239,29.7,81,115.3,48,2,3.3,9,602,267,7,15.8,2.52
2021,Kameron Brown,34567,WR,COAST CAR,13,10.5,4,75,42.9,3,7,0,10,4,26,141,0,61.7,72.4,64.3,,62.8,0.6,2,0,74,0,0,357,2,36,96.1,343,1.1,4,151.4,48,5,98.3,351,601,258,7.2,16.7,1.75
2021,Courtney Jackson,99703,WR,SYRACUSE,12,8,4,72.9,81.8,9,11,1,2.8,1,16,304,0,83.2,80.9,67.3,,67.5,0,0,0,29,0,0,279,1,35,96.8,270,97.5,272,114.1,48,3,2.5,7,351,164,4.7,10,1.3
2021,Kyren Lacy,122646,WR,LA LAFAYET,14,13.9,9,45.8,30,3,10,0,18.5,5,16,207,0,40.2,70.7,63.8,,62,0,0,1,55,0,0,227,2,22,96.5,219,19.8,45,97.9,48,6,80.2,182,308,108,4.9,14,1.41
2021,Lawrence Arnold,122546,WR,KANSAS,12,12.5,5,56.3,60,3,5,0,10,3,17,198,0,61.6,71.3,63.4,,63.6,0,0,4,37,0,0,239,2,27,96.7,231,2.1,5,62.5,48,3,97.9,234,316,85,3.1,11.7,1.37
2021,Antoine Green,77985,WR,N CAROLINA,13,19,2,66,77.8,7,9,0,6.1,2,23,245,0,74.1,72.1,62.5,,62.5,0,0,0,76,0,0,448,2,31,94.6,424,4.2,19,144.6,47,5,95.8,429,612,160,5.2,19.7,1.44
2021,Jared Sparks,40215,WR,LA MONROE,11,8.7,1,63.8,57.1,4,7,0,9.1,3,16,209,0,64.1,72,61.1,66.8,62.7,4.2,11,2,43,0.4,1,262,1,30,92.7,243,81.7,214,74.4,47,1,12.2,32,336,122,4.1,11.2,1.38
2021,Casey Washington,101710,WR,ILLINOIS,12,13.8,2,44.7,29.4,5,17,0,4.5,1,14,187,0,75.9,70.7,58.7,,60.6,0,0,1,56,0,0,280,1,21,91.4,256,1.4,4,56.5,47,0,98.6,276,294,71,3.4,14,1.15
2021,Andrew Parchment,41928,WR,FLORIDA ST,11,15.9,3,51.1,50,5,10,0,7.7,2,15,167,1,58.4,70.9,60.5,,62.3,0,0,3,38,0,0,248,5,24,91.5,227,11.7,29,59.8,47,2,88.3,219,311,47,2,13,1.37
2021,Rico Arnold,84529,WR,UMASS,10,12.4,1,57.4,50,5,10,0,10,3,18,216,0,61.5,71.3,71.5,,71.8,0,0,1,73,0,0,209,2,27,96.2,201,4.8,10,103.2,47,3,95.2,199,461,168,6.2,17.1,2.29
2021,Malik Nabers,146759,WR,LSU,11,11.9,8,61.7,36.4,4,11,0,17.1,6,18,211,0,40.8,33.2,70.1,,69.6,0,0,1,67,0,0,228,0,29,96.5,220,95.6,218,111.1,47,4,4.4,10,430,245,8.4,14.8,1.95
2021,Tyrick James,77909,TE,TULANE,12,8.2,1,66,12.5,1,8,1,6.1,2,21,319,2,73.4,21.2,61.6,71.6,63.2,57.9,197,1,43,14.7,50,340,5,31,81.5,277,29.1,99,114.6,47,4,5,17,429,185,6,13.8,1.55
2021,Christian Trahan,77912,TE,HOUSTON,14,5.1,9,78.7,33.3,2,6,0,5.1,2,21,182,1,76.2,38.4,61.9,52.9,60.3,50.4,190,4,40,10.9,41,377,2,37,84.6,319,23.6,89,80.7,47,2,25.5,96,398,246,6.6,10.8,1.25
2021,Sam Crawford Jr.,78052,WR,TULSA,9,14.8,1,57.4,38.9,7,18,0,10,3,15,320,0,63.3,71.6,64.1,,63.7,0,0,2,88,0,0,297,1,27,91.9,273,2.4,7,102.4,47,4,97.6,290,472,164,6.1,17.5,1.73
2021,Taysir Mack,41635,WR,PITTSBURGH,8,15.8,1,57.4,62.5,5,8,0,12.9,4,19,268,0,53.7,72.2,62,,63,0.4,1,1,55,0,0,275,1,27,94.5,260,24,66,103.2,47,3,75.6,208,461,93,3.4,17.1,1.77
2021,Tyrell Shavers,61107,WR,S DIEGO ST,13,13,4,39.1,14.3,1,7,0,14.3,3,11,284,0,52.3,70.1,58.8,,56.5,0,0,1,24,0,0,247,1,18,93.9,232,17.4,43,59.4,46,2,82.6,204,213,62,3.4,11.8,0.92
2021,Griffin Hebert,61382,WR,LA TECH,12,9.6,5,58.7,46.2,6,13,0,0,0,18,208,0,88.9,71.8,57.5,68.9,60.3,2.2,8,2,35,1.9,7,368,1,27,92.7,341,94.8,349,73.6,46,2,3,11,289,140,5.2,10.7,0.85
2021,Joel Wilson,77943,TE,C MICHIGAN,13,9.5,2,67.4,100,3,3,1,8.8,3,18,134,0,65.7,72,59.2,45.4,57.5,61.5,280,0,41,14.1,64,455,4,31,82.6,376,30.1,137,131.1,46,6,4.8,22,367,135,4.4,11.8,0.98
2021,Elijah Spencer,145575,WR,CHARLOTTE,12,15,3,60.9,58.3,7,12,0,3.4,1,17,136,1,80,30.1,66.9,,66.9,0,0,0,38,0,0,305,1,28,92.8,283,16.1,49,126.7,46,6,83.9,256,379,111,4,13.5,1.34
2021,Cameron Odom,61558,WR,OHIO,12,12.1,1,63,33.3,2,6,0,6.5,2,18,259,0,71.6,72.1,60.3,,60.5,0,0,1,66,0,0,329,2,29,90.6,298,3.3,11,89.6,46,1,96.7,318,406,124,4.3,14,1.36
2021,Trevor Wilson,97287,WR,KANSAS,12,11.3,5,58.7,44.4,4,9,0,10,3,15,198,0,61.8,74.2,63.9,,64.7,0,0,2,45,0,0,218,2,27,96.8,211,56.4,123,73.1,46,1,43.1,94,364,144,5.3,13.5,1.73
2021,Jimmy Horn Jr.,144483,WR,USF,12,8.6,13,65.2,0,0,8,0,3.2,1,17,327,0,80.9,26.4,67,,66.5,0.4,1,0,80,0,0,252,0,30,94.4,238,92.1,232,100.6,46,1,6.7,17,408,290,9.7,13.6,1.71
2021,Jadan Blue,61705,WR,TEMPLE,8,6.1,3,67.4,16.7,1,6,0,6.1,2,9,306,0,72.7,78.4,57.7,,58.9,0.8,2,0,32,0,0,250,0,31,98.8,247,82,205,82.4,46,1,14.4,36,187,133,4.3,6,0.76
2021,Izaiah Gathings,89497,WR,MIDDLE TN,12,12.1,7,52.2,27.3,3,11,0,7.7,2,17,224,0,59.7,71.1,64.8,,64.9,2.8,7,2,46,0,0,254,3,24,92.9,236,4.3,11,62.6,46,1,92.9,236,308,94,3.9,12.8,1.31
2021,John Samuel Shenker,60854,TE,AUBURN,13,8.2,6,71.7,62.5,5,8,0,13.2,5,17,115,1,53.1,36.3,60.5,65.1,60.1,44.7,178,0,41,13.3,53,398,1,33,83.7,333,45.2,180,99.3,46,0,8.3,33,413,155,4.7,12.5,1.24
2021,Mario Williams,144620,WR,OKLAHOMA,12,10.4,7,76.1,50,4,8,0,0,0,21,261,0,90.3,45.2,77.9,,79.2,0,0,0,36,0,0,188,1,35,95.2,179,10.6,20,128.9,46,4,88.8,167,380,178,5.1,10.9,2.12
2021,Dalton Kincaid,91791,TE,UTAH,14,11.2,1,80,77.8,7,9,0,0,0,24,328,0,90.4,72.8,79.2,74.5,83.2,46.2,141,0,43,14.1,43,305,2,36,80,244,45.2,138,153.5,45,8,8.5,26,510,154,4.3,14.2,2.09
2021,Kyren Williams,97118,HB,NOTRE DAME,12,-0.4,14,93.3,100,2,2,0,2.3,1,13,258,0,86,75.8,81.2,51.1,80.8,0,0,0,55,24.2,81,335,0,42,72.8,244,11.9,40,122.1,45,3,4.8,16,359,380,9,8.5,1.47
2021,BJ Busbee,84394,WR,S DIEGO ST,14,11.5,6,55.6,16.7,1,6,0,10.7,3,17,284,0,59.5,71.9,59.5,,61.4,0,0,2,36,0,0,237,1,25,97,230,93.7,222,57.1,45,0,6.3,15,294,151,6,11.8,1.28
2021,Devin Boddie Jr.,98557,WR,VANDERBILT,12,7.1,8,66.7,16.7,1,6,0,3.2,1,15,333,0,80.9,37.4,61.6,,63.3,0.8,2,3,61,0,0,244,2,30,96.3,235,84,205,62.4,45,1,15.2,37,271,148,4.9,9,1.15
2021,Devaughn Vele,100637,WR,UTAH,14,19.5,0,51.1,36.4,4,11,0,11.5,3,18,328,0,58.8,71.7,58.9,,59.1,0,0,1,45,0,0,297,2,23,93.9,279,13.1,39,78.8,45,1,86.9,258,389,41,1.8,16.9,1.39
2021,Tre Tucker,101106,WR,CINCINNATI,14,9.3,9,75.6,60,6,10,0,5.6,2,22,138,0,68.5,54,76.7,,80.6,0,0,0,48,0,0,185,0,34,96.8,179,89.2,165,119.3,45,2,8.6,16,426,217,6.4,12.5,2.38
2021,Taj Davis,72400,WR,WASHINGTON,11,8.8,4,57.8,66.7,6,9,0,16.1,5,18,340,0,44.5,71.2,59.6,,59.1,0,0,1,39,0,0,274,0,26,96,263,3.3,9,78.8,45,1,96.7,265,329,122,4.7,12.7,1.25
2021,TJ Sheffield,101741,WR,PURDUE,12,7.7,3,80,55.6,5,9,1,0,0,23,273,1,90.4,61,71.7,,71.1,0,0,1,38,0,0,217,1,36,95.4,207,80.2,174,124.4,45,5,19.4,42,324,123,3.4,9,1.57
2021,Tyler Scott,123578,WR,CINCINNATI,14,11.8,5,66.7,28.6,2,7,0,6.3,2,18,138,0,72.1,72.8,65.5,,66.5,0,0,1,81,0,0,277,1,30,96,266,4.7,13,133.6,45,5,95.3,264,520,196,6.5,17.3,1.95
2021,Joshua Moore,78101,WR,TEXAS,9,12.4,2,53.3,40,2,5,0,11.1,3,11,311,1,58.4,28.7,59.4,,59.8,0.4,1,2,48,0,0,239,0,24,94.6,226,18,43,74.5,45,3,81.6,195,262,108,4.5,10.9,1.16
2021,Jabre Barber,123689,WR,TROY,12,6.1,7,71.1,25,1,4,0,13.5,5,17,318,1,51.5,35.7,59.6,62.1,61.4,0.5,1,2,42,0.5,1,216,1,32,94.4,204,95.8,207,95,45,3,3.7,8,324,169,5.3,10.1,1.59
2021,Michael Young Jr.,61554,WR,CINCINNATI,12,10.8,3,62.2,75,3,4,1,15.2,5,17,138,1,47,29.7,60.5,,60.4,0,0,2,38,0,0,241,2,28,97.5,235,73.4,177,82.9,45,2,26.6,64,353,115,4.1,12.6,1.5
2021,Cole Harrity,138482,WR,NEW MEX ST,10,5,3,66.7,50,6,12,0,9.1,3,17,242,0,65.7,72,59.5,,59,0,0,0,23,0,0,330,0,30,95.8,316,92.4,305,87.1,45,1,7.6,25,238,119,4,7.9,0.75
2021,Leonard Taylor,62290,TE,CINCINNATI,14,7.5,2,62.2,50,4,8,0,12.5,4,13,138,0,55.5,71.6,63.3,62,60.5,60.9,179,3,44,16.7,49,294,6,28,80.3,236,33,97,81,45,4,4.4,13,272,130,4.6,9.7,1.15
2021,Zach Jackson,61387,WR,LA MONROE,11,14.6,1,56.8,60,6,10,0,7.4,2,16,209,0,68.6,71.1,61.2,,62,0,0,2,31,0,0,266,3,25,94,250,7.9,21,74.1,44,2,92.1,245,301,62,2.5,12,1.2
2021,Jamire Calvin,61807,WR,MISS STATE,13,7.1,7,65.9,60,3,5,0,9.4,3,14,227,0,72.9,71.9,57.5,,58.6,0,0,1,40,0,0,309,3,29,94.5,292,99.4,307,91.1,44,3,0.6,2,220,127,4.4,7.6,0.75
2021,Ronnie Rivers,57208,HB,FRESNO ST,11,0.7,12,77.3,0,0,3,0,8.1,3,13,169,0,68,69.9,82,67.5,72.7,0,0,0,61,21.7,70,323,1,34,74.6,241,5.9,19,115.9,44,2,9,29,362,370,10.9,10.6,1.5
2021,Stefan Cobbs,84143,WR,BOISE ST,9,10.4,5,77.3,57.1,4,7,0,2.9,1,16,120,3,82.7,22.4,69.6,,69.4,1.5,3,3,61,0,0,195,1,34,95.9,187,22.1,43,115.8,44,5,76.4,149,421,216,6.4,12.4,2.25
2021,Joseph Ngata,98214,WR,CLEMSON,9,12.5,2,52.3,70,7,10,0,14.8,4,18,140,1,49.8,28.1,66.3,,66.9,0.4,1,2,54,0,0,233,1,23,94,219,3.4,8,75.8,44,1,95.7,223,438,182,7.9,19,2
2021,Miles Marshall,84224,WR,INDIANA,12,13.2,1,50,11.1,1,9,0,4.3,1,13,190,1,76.1,27.3,57.6,,57.3,0,0,2,41,0,0,355,0,22,93.2,331,28.5,101,54.3,44,0,71.5,254,311,94,4.3,14.1,0.94
2021,Damon Ward,100880,WR,N TEXAS,12,13.6,6,47.7,44.4,4,9,1,12.5,3,13,251,0,55.2,70.4,59.6,,58.8,0,0,2,77,0,0,257,1,21,93,239,3.1,8,67.5,44,2,96.9,249,311,108,5.1,14.8,1.3
2021,Toa Taua,83722,HB,NEVADA,13,1.9,15,81.8,0,0,1,0,5.3,2,14,239,0,76.2,90.2,69.8,25.6,67,0,0,0,27,23.2,92,397,0,36,72.5,288,12.1,48,100.7,44,1,2.5,10,279,245,6.8,7.8,0.97
2021,Ty McCullouch,71780,WR,COLO STATE,12,14.2,0,54.5,60,3,5,0,7.7,2,19,144,0,68.4,72.4,61.6,,61.9,5.7,20,2,60,0,0,350,0,24,96.6,338,10.3,36,75.3,44,1,84,294,413,116,4.8,17.2,1.22
2021,Tre'Shaun Harrison,77958,WR,OREGON ST,13,11,9,65.9,33.3,1,3,1,17.1,6,16,265,1,48.3,37.3,71.9,,73.1,0.7,1,0,54,0,0,147,3,29,95.2,140,11.6,17,117.1,44,3,87.8,129,395,217,7.5,13.6,2.82
2021,Drew Estrada,109686,WR,BAYLOR,12,10.1,2,68.2,33.3,3,9,0,3.2,1,13,118,0,80.5,75,67,,66.1,0.4,1,0,58,0,0,223,0,30,97.3,217,36.3,81,101.6,44,1,63.2,141,371,121,4,12.4,1.71
2021,Andre Bodison,75960,WR,NEW MEX ST,10,10.4,5,74.4,36.4,4,11,0,5.9,2,21,242,0,73.4,72,59.9,43,61.5,4,13,1,47,0.6,2,324,2,32,93.8,304,89.5,290,93.5,43,0,5.6,18,403,134,4.2,12.6,1.33
2021,Will Mallory,77888,TE,MIAMI FL,12,7.9,5,69.8,37.5,3,8,1,11.8,4,16,220,1,57.5,32.2,52.4,73.3,54.3,30,151,0,57,20.7,104,503,2,30,75.5,380,53.9,271,124.9,43,4,3.2,16,347,148,4.9,11.6,0.91
2021,Malik Knowles,78141,WR,KANSAS ST,13,12.3,10,67.4,55.6,5,9,0,9.4,3,17,199,0,63.4,56.5,70.3,,69.1,0,0,1,68,0,0,273,3,29,95.2,260,4.8,13,122.3,43,4,95.2,260,441,147,5.1,15.2,1.7
2021,Daniel Bellinger,84041,TE,S DIEGO ST,12,3.7,5,72.1,60,3,5,0,0,0,14,284,0,89.5,72.3,64.1,62.1,62.5,56.3,160,0,73,20.1,57,284,5,31,75,213,35.2,100,111.9,43,2,7,20,353,282,9.1,11.4,1.66
2021,Ja'Shaun Poke,100218,WR,KENT STATE,12,11.3,3,60.5,40,4,10,1,10.3,3,14,201,0,61.5,77.1,56.7,,55.9,0.3,1,1,42,0,0,299,1,26,93.6,280,98,293,81.1,43,1,1.7,5,315,105,4,12.1,1.13
2021,Jahmyr Gibbs,122474,HB,GA TECH,12,-0.2,10,83.7,75,3,4,0,2.7,1,14,176,1,84.2,72.4,88.4,59.2,91.5,0.4,1,1,77,26.6,61,229,1,36,67.7,155,3.9,9,118,43,2,0.9,2,470,506,14.1,13.1,3.03
2021,DJ England-Chisolm,97068,WR,MIDDLE TN,12,9.9,5,67.4,33.3,1,3,0,3.3,1,13,224,0,80.5,74.2,64,,62,0,0,0,51,0,0,219,0,29,94.1,206,6.4,14,110.9,43,3,93.6,205,303,177,6.1,10.4,1.47
2021,Ahmari Huggins-Bruce,144160,WR,LOUISVILLE,13,10,4,69.8,0,0,5,0,3.2,1,20,210,1,80.5,28.3,69.8,,71.7,0,0,1,93,0,0,178,2,30,98.3,175,63.5,113,124.7,43,4,36.5,65,445,276,9.2,14.8,2.54
2021,LV Bunkley-Shelton,131606,WR,ARIZONA ST,13,7.3,4,76.7,50,1,2,1,5.7,2,19,110,0,74.7,79.3,69,,69.6,0,0,1,59,0,0,267,1,33,96.6,258,92.1,246,112.4,43,2,7.9,21,418,199,6,12.7,1.62
2021,Tyler Walton,78201,WR,OHIO,12,9,1,74.4,75,3,4,0,0,0,19,259,0,90,77.7,71.3,,70.7,0,0,5,39,0,0,226,1,32,91.2,206,79.6,180,76.8,43,2,20.4,46,380,127,4,11.9,1.84
2021,Cade Otton,61071,TE,WASHINGTON,8,6.4,5,65.1,37.5,3,8,0,6.7,2,13,340,1,71.4,30.1,65.8,61.7,60.6,61.8,175,4,25,12.4,35,283,2,28,83.4,236,33.6,95,49.6,43,1,4.6,13,250,120,4.3,8.9,1.06
2021,Ashtyn Hawkins,147222,WR,TEXAS ST,12,6.5,7,72.1,66.7,6,9,0,6.1,2,14,314,0,72.9,77.1,73.6,,74.9,0,0,0,28,0,0,154,2,31,96.8,149,2.6,4,99.1,43,1,97.4,150,301,152,4.9,9.7,2.02
2021,Jaden Williams,143844,WR,BOSTON COL,12,15.1,1,46.5,23.1,3,13,0,13,3,12,121,0,53.5,70.2,60.5,,60,0,0,4,38,0,0,229,1,20,95.6,219,10.5,24,46.1,43,3,89.5,205,214,63,3.2,10.7,0.98
2021,Broc Thompson,97867,WR,PURDUE,13,11.2,4,69.8,50,2,4,0,3.2,1,17,273,0,80.9,71.9,64.4,,64.2,0,0,3,75,0,0,280,1,30,93.6,262,3.6,10,106.3,43,4,96.4,270,455,189,6.3,15.2,1.74
2021,Barrett Banister,61465,WR,MISSOURI,12,6.8,0,73.8,50,2,4,0,3.1,1,17,229,0,80.9,71.9,66,,65.4,1.2,2,2,19,0,0,173,0,31,94.2,163,82.7,143,73.7,42,1,16.2,28,222,56,1.8,7.2,1.36
2021,Anthony Queeley,77976,WR,SYRACUSE,12,16.5,0,38.1,30,3,10,0,15.8,3,13,304,0,47.2,69.5,61.1,,59.2,0,0,1,30,0,0,287,0,16,95.5,274,9.8,28,62.3,42,2,90.2,259,227,48,3,14.2,0.83
2021,Juwaun Price,97204,HB,NEW MEX ST,12,1.6,2,59.5,20,1,5,0,13.8,4,5,242,0,52.2,71.4,58.8,11.5,51.4,0,0,0,26,32.8,126,384,1,25,63.3,243,8.6,33,69.6,42,0,2.6,10,181,197,7.9,7.2,0.74
2021,CJ Windham,42051,WR,MIDDLE TN,12,9.4,2,61.9,30,3,10,0,10.3,3,12,224,1,60.7,29,58.6,,59.1,1.8,4,0,27,0,0,222,0,26,95,211,4.5,10,92.9,42,2,93.7,208,235,47,1.8,9,1.11
2021,Evan Hull,97302,HB,NWESTERN,12,0.9,12,78.6,66.7,4,6,0,2.9,1,13,256,1,82.7,91,78.6,43,73,0,0,0,31,21.9,60,274,1,33,74.1,203,7.3,20,108.7,42,2,4,11,264,255,7.7,8,1.3
2021,Avery Davis,60502,WR,NOTRE DAME,9,8.9,3,64.3,20,1,5,0,6.9,2,19,258,0,70.7,72.7,69.7,,68.1,0,0,0,62,0,0,290,0,27,94.8,275,82.4,239,125.7,42,4,17.6,51,386,178,6.6,14.3,1.4
2021,Ke'Shawn Williams,123406,WR,WAKE,14,9.1,7,64.3,33.3,2,6,0,3.6,1,18,339,0,79.5,75.1,82.9,,82.9,0,0,1,75,0,0,151,0,27,94.7,143,72.8,110,109.6,42,3,27.2,41,404,209,7.7,15,2.83
2021,Isiah Paige,145348,WR,DOMINION,11,8,7,54.8,66.7,2,3,0,17.9,5,5,263,2,41.7,34.6,50.4,,49.3,0,0,3,26,0,0,251,2,23,96.8,243,90,226,43.2,42,1,9.2,23,174,78,3.4,7.6,0.72
2021,Connor Heyward,57301,TE,MICH STATE,13,4,9,83.3,75,6,8,0,2.8,1,16,223,0,83.4,73.1,60.9,53.8,69.7,58.7,186,0,35,14.2,45,317,3,35,81.4,258,27.1,86,114.9,42,2,1.9,6,326,236,6.7,9.3,1.26
2021,Ja'Cyais Credle,123740,WR,GA STATE,12,14.9,2,50,40,4,10,1,8.7,2,12,175,0,65.7,70.9,65.4,,65.6,0,0,1,38,0,0,221,1,21,95.5,211,5.4,12,85.3,42,3,94.6,209,279,56,2.7,13.3,1.32
2021,Jared Smart,98732,WR,HAWAII,13,12.6,2,61.9,37.5,3,8,0,3.7,1,13,180,3,78.9,12.7,54.2,,53.1,0,0,2,67,0,0,418,0,26,95.2,398,41.6,174,90.8,42,2,58.4,244,414,129,5,15.9,1.04
2021,Xzavier Henderson,124380,WR,FLORIDA,13,11.8,2,61.9,28.6,2,7,0,0,0,13,163,0,88.3,84.9,64.7,,65.2,0,0,3,35,0,0,204,1,26,94.6,193,42.6,87,67.3,42,2,57.4,117,277,87,3.3,10.7,1.44
2021,Isaiah Esdale,88318,WR,W VIRGINIA,10,9.2,9,70.7,66.7,4,6,0,3.3,1,18,343,0,80.1,81.9,72.3,,72.5,0,0,2,55,0,0,218,1,29,94.5,206,9.6,21,86.5,41,1,90.4,197,371,170,5.9,12.8,1.8
2021,Jaheim Bell,124225,TE,S CAROLINA,13,6.8,13,73.2,50,1,2,0,3.2,1,15,289,1,80.9,40.8,85.6,54.5,88.8,46.7,78,3,82,15.6,26,167,1,30,79.6,133,36.5,61,121.7,41,5,15,25,488,354,11.8,16.3,3.67
2021,Brian Thomas Jr.,146760,WR,LSU,12,11.4,8,68.3,38.5,5,13,1,15.2,5,16,211,0,50.3,72.3,62.7,,62.4,0,0,0,42,0,0,264,3,28,97.3,257,9.1,24,111.7,41,2,90.2,238,359,130,4.6,12.8,1.4
2021,Dontae Fleming,122634,WR,LA LAFAYET,13,8.5,3,68.3,0,0,5,0,3.4,1,15,207,0,79.5,72.6,72.2,,72.4,0,0,1,46,0,0,155,1,28,94.8,147,43.9,68,97.8,41,2,54.8,85,322,236,8.4,11.5,2.19
2021,Marvin Mims Jr.,122937,WR,OKLAHOMA,13,17.6,4,78,45.5,5,11,0,3,1,25,261,0,73.4,61.8,73.5,68.2,75.4,0,0,1,67,0.7,2,277,1,32,97.1,269,75.5,209,148.2,41,5,24.2,67,705,216,6.8,22,2.62
2021,Taye Barber,78107,WR,TCU,12,14.6,4,73.2,66.7,6,9,1,3.2,1,22,305,0,81.8,73.2,73.1,63.9,75,0,0,0,62,0.4,1,254,2,30,94.5,240,96.5,245,130,41,2,3.1,8,499,115,3.8,16.6,2.08
2021,Tanner Knue,52961,WR,E MICHIGAN,5,11,2,82.9,66.7,4,6,0,2.9,1,21,160,0,82.2,72.2,75.3,65.3,75,0.5,1,0,21,0.5,1,185,0,34,98.4,182,22.2,41,111.7,41,1,77.3,143,363,75,2.2,10.7,1.99
2021,Breece Hall,97636,HB,IOWA STATE,12,-0.2,14,90.2,66.7,2,3,0,2.6,1,13,193,0,83.8,81.8,86.6,44.1,80,0,0,0,30,18.7,70,374,0,37,77.8,291,1.3,5,122.6,41,3,4,15,310,328,8.9,8.4,1.07
2021,Josh Whyle,54037,TE,CINCINNATI,14,8.8,2,65,37.5,3,8,0,10.3,3,15,138,1,61.5,29.4,69.8,70.6,66.2,53.4,135,0,31,15,38,253,3,26,82.6,209,37.2,94,130.2,40,6,5.1,13,330,163,6.3,12.7,1.58
2021,Jahcour Pearson,42095,WR,OLE MISS,13,12.7,5,65,60,3,5,0,16.1,5,16,226,0,44.5,72.9,59,,57.3,0,0,2,45,0,0,313,2,26,96.8,303,49.5,155,76.3,40,0,49.8,156,392,149,5.7,15.1,1.29
2021,Jay Rose,55118,TE,UCONN,10,6.3,4,67.5,37.5,3,8,0,10,3,13,146,1,53.5,31.2,51.8,68,55.9,41.9,144,2,42,16,55,344,2,27,77,265,51.7,178,75.3,40,1,4.9,17,283,130,4.8,10.5,1.07
2021,Tray Pettway,147416,WR,UMASS,12,11.8,0,42.5,20,1,5,0,0,0,9,216,0,84.7,70.6,61.8,,61.1,0,0,2,38,0,0,178,0,17,94.9,169,6.2,11,39.3,40,0,93.8,167,217,64,3.8,12.8,1.28
2021,Lincoln Sefcik,147209,TE,S ALABAMA,12,4,2,80,66.7,2,3,0,0,0,16,288,0,89.8,72,49.5,33.1,61,57.5,202,1,24,14.5,51,351,4,32,82.6,290,19.9,70,118.5,40,5,21.1,74,218,127,4,6.8,0.75
2021,Isiah Cox,78199,WR,OHIO,9,10,12,75,0,0,4,0,9.1,3,15,259,2,57.4,18.1,67.6,,67.3,0,0,0,49,0,0,197,0,30,92.4,182,14.7,29,134.9,40,4,85.3,168,355,136,4.5,11.8,1.95
