year,player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
2020,Shocky Jacques-Louis,77960,WR,PITTSBURGH,10,44,0,268,8.7,2,78.6,,0,0,0,0,5,0,81.5,67.3,0,68,0,0,84,11,89.3,75,112.2,14,31.8,0,153,78,7.1,13.9,2.04,0,12,3,60,50,2,4,11.8,2,8,0,57.1,57.8,0,45,0,0,178,15,94.9,169,81.1,25,56.8,0,174,49,3.3,11.6,1.03
2020,Isaiah Graham,48337,WR,LA TECH,9,44,0,208,18,0,20,0,0,1,0,0,1,0,24.5,49.7,0,8,0,0,55,1,94.5,52,39.6,5,11.4,0,8,0,0,8,0.15,0,14,4,52.8,50,3,6,5,1,12,0,74.4,63.3,2,37,0,0,222,19,94.6,210,75.8,36,81.8,3,217,46,2.4,11.4,1.03
2020,Jake Ferguson,61081,TE,WISCONSIN,7,43,0,349,10.1,0,75,50,1,2,0,0,6,0,77.5,81.6,0,34,9.6,5,52,6,84.6,44,149.5,8,18.6,2,87,31,5.2,14.5,1.98,0,4.9,3,68.8,66.7,4,6,12,3,10,1,57.3,66.9,0,23,9.1,13,143,22,88.1,126,96.2,32,74.4,1,203,119,5.4,9.2,1.61
2020,Kyren Williams,97118,HB,NOTRE DAME,12,43,0,258,0.3,1,55.6,,0,0,37.5,3,3,0,19.8,48.4,0,20,62,49,79,5,38,30,72.5,9,20.9,0,52,50,10,10.4,1.73,0,0.2,8,90,100,1,1,0,0,8,1,88.3,74.1,0,75,31.2,68,218,27,64.2,140,100.6,30,69.8,0,244,226,8.4,9,1.74
2020,Tanner Knue,52961,WR,E MICHIGAN,6,43,0,160,15.4,1,36.4,0,0,1,0,0,3,0,74.9,60.2,0,27,0,0,57,4,93,53,58.1,11,25.6,0,68,44,11,17,1.28,0,13,2,73.3,60,3,5,8.3,2,15,0,56.3,65.5,1,71,0,0,141,22,96.5,136,136.2,30,69.8,4,341,158,7.2,15.5,2.51
2020,Josh Imatorbhebhe,40548,WR,ILLINOIS,7,43,0,187,11,1,41.7,100,1,1,16.7,1,2,0,53.8,58,0,20,0,0,50,5,88,44,52.4,12,27.9,0,45,30,6,9,1.02,0,11.4,4,55.2,60,3,5,15.8,3,10,0,47.2,69.8,0,52,0,0,132,16,97,128,105.5,29,67.4,2,240,99,6.2,15,1.88
2020,Josh Kelly,97061,WR,FRESNO ST,6,43,0,169,14.8,2,46.7,33.3,2,6,0,0,5,0,56.4,68.4,0,34,0,0,63,7,92.1,58,71.8,15,34.9,0,111,27,3.9,15.9,1.91,0,12.6,5,57.7,0,0,1,0,0,6,0,70.9,63.5,1,71,0,0,135,15,95.6,129,82.1,26,60.5,1,219,91,6.1,14.6,1.7
2020,Michael Young Jr.,61554,WR,CINCINNATI,10,43,0,138,15.5,2,50,66.7,2,3,14.3,1,5,0,53.4,60.8,1,12,1.4,1,74,6,94.6,70,52.1,12,27.9,1,44,16,2.7,7.3,0.63,0,12.9,1,70.4,50,2,4,5,1,11,0,73.6,61.2,0,33,0,0,177,19,97.2,172,109.6,27,62.8,1,237,78,4.1,12.5,1.38
2020,Drake London,86519,WR,USC,6,43,0,326,10.1,5,76.9,50,1,2,0,0,7,0,82.2,72.8,0,30,0,0,74,10,94.6,70,108.2,13,30.2,0,131,70,7,13.1,1.87,0,13.3,8,84.6,75,3,4,0,0,15,0,87.4,72.4,0,65,0,0,189,22,95.2,180,157.2,26,60.5,3,368,119,5.4,16.7,2.04
2020,Myron Mitchell,100887,WR,UAB,9,43,0,321,11.6,1,81.8,100,1,1,0,0,6,1,80.1,66.3,1,29,0,0,49,9,100,49,69.3,11,25.6,0,107,35,3.9,11.9,2.18,0,12.3,4,63.3,33.3,2,6,9.5,2,15,0,54.9,72,0,63,0,0,134,19,94,126,132.6,30,69.8,3,320,143,7.5,16.8,2.54
2020,Jesse Matthews,84395,WR,S DIEGO ST,8,43,0,284,14.3,2,38.9,33.3,2,6,12.5,1,6,0,56.8,68.3,0,35,0,0,65,7,93.8,61,63.2,18,41.9,0,124,23,3.3,17.7,2.03,0,9.9,4,70.8,100,1,1,5.6,1,7,0,71.9,67.4,0,51,0,0,112,17,98.2,110,96.2,24,55.8,0,202,59,3.5,11.9,1.84
2020,Deonte Simpson,100881,WR,N TEXAS,8,43,0,251,18.2,1,50,0,0,1,0,0,3,0,73.1,65.6,0,50,0,0,36,3,100,36,95.8,6,14,0,77,50,16.7,25.7,2.14,0,18.8,4,57.6,40,2,5,20.8,5,15,0,33.2,71,0,55,0,0,152,19,97.4,148,131.8,33,76.7,3,407,80,4.2,21.4,2.75
2020,Noah Gray,60878,TE,DUKE,10,43,0,154,9.5,0,61.5,33.3,1,3,11.1,1,5,0,58.9,57.3,1,23,21.1,19,90,8,74.4,67,52.7,13,30.2,0,98,51,6.4,12.3,1.46,0,9.5,2,69.2,75,3,4,5.3,1,10,0,73,66.4,0,24,19,31,163,18,76.7,125,111.5,26,60.5,2,163,64,3.6,9.1,1.3
2020,Tray Eafford,39907,WR,TROY,10,42,0,318,8.6,0,75,,0,0,0,0,5,0,77.5,72.4,1,55,0,0,50,6,96,48,116.7,8,19,1,102,66,11,17,2.13,0,10.1,2,78.6,71.4,5,7,4.3,1,14,0,76.5,68.4,1,42,1.2,2,165,22,95.8,158,99.9,28,66.7,1,243,65,3,11,1.54
2020,Lavel Davis Jr.,123773,WR,VIRGINIA,8,42,0,335,23.7,0,36.4,33.3,3,9,33.3,2,4,0,16.9,58.6,1,39,0,0,76,4,93.4,71,42.2,11,26.2,0,126,13,3.3,31.5,1.77,0,21.5,4,53.8,60,3,5,12.5,2,13,0,55.7,73.3,1,90,0,0,166,14,94,156,121.5,26,61.9,3,375,95,6.8,26.8,2.4
2020,James Mitchell,77885,TE,VA TECH,10,42,0,337,12.3,1,46.7,57.1,4,7,12.5,1,6,0,58.9,72.9,0,57,15.5,9,58,7,77.6,45,118.3,15,35.7,2,136,68,9.7,19.4,3.02,0,9.4,1,76,42.9,3,7,5,1,13,0,73.6,89.2,1,41,21,26,124,19,74.2,92,125.3,25,59.5,2,299,187,9.8,15.7,3.25
2020,Eli Pancol,97995,WR,DUKE,11,42,0,154,7,2,42.9,0,0,2,14.3,1,2,0,53.4,58.1,1,55,0,0,63,6,95.2,60,34.8,14,33.3,0,90,80,13.3,15,1.5,0,7.5,2,61.5,0,0,1,5.9,1,8,0,60,65.2,3,26,0,0,119,16,96.6,115,47.6,26,61.9,1,131,91,5.7,8.2,1.14
2020,Demario Douglas,104155,WR,LIBERTY,11,42,0,206,9.1,1,71.4,50,1,2,9.1,1,6,1,62.9,67.1,0,41,0,0,50,10,96,48,134.5,14,33.3,2,112,53,5.3,11.2,2.33,0,10.8,3,81.8,100,1,1,5.3,1,8,0,73.6,75.9,0,46,0,0,69,18,92.8,64,123.9,22,52.4,1,222,146,8.1,12.3,3.47
2020,Jayshon Jackson,78041,WR,CINCINNATI,10,42,0,138,12.5,1,41.7,0,0,3,28.6,2,4,0,29.1,55.6,1,35,0,0,68,5,97.1,66,28.1,12,28.6,0,75,26,5.2,15,1.14,0,10.2,4,70.4,0,0,1,5,1,9,0,73.6,60.5,0,45,0,0,154,19,94.8,146,97.5,27,64.3,0,238,112,5.9,12.5,1.63
2020,Chabastin Taylor,61354,WR,KANSAS ST,10,42,0,199,6.7,0,50,0,0,2,25,1,1,0,39.5,50.2,0,7,0,0,46,3,95.7,44,56.9,6,14.3,0,19,6,2,6.3,0.43,0,15.3,2,46.9,0,0,6,11.8,2,7,0,58.6,59.6,2,42,0,0,141,15,93.6,132,45.7,32,76.2,0,235,76,5.1,15.7,1.78
2020,T.J. Vasher,42135,WR,TEXAS TECH,7,42,0,315,15.2,0,55.6,50,1,2,0,0,4,0,76.3,73.1,1,18,0,0,34,5,97.1,33,69,9,21.4,1,50,19,3.8,10,1.52,0,12.8,2,43.8,28.6,2,7,17.6,3,10,1,43.5,57.5,3,29,0,0,139,14,97.8,136,32.8,32,76.2,1,176,95,6.8,12.6,1.29
2020,Travis Levy,57164,HB,BOSTON COL,10,42,0,121,1.9,2,70,0,0,2,12.5,1,1,0,56.8,52.9,0,16,35.1,33,94,7,56.4,53,76.7,10,23.8,0,39,47,6.7,5.6,0.74,0,1.1,4,88.9,,0,0,0,0,10,0,87.4,87.3,0,46,19.1,29,152,24,78.3,119,100,27,64.3,0,216,185,7.7,9,1.82
2020,Jalen Knox,84314,WR,MISSOURI,9,41,0,229,7.6,2,70.6,50,1,2,7.7,1,8,0,67.5,70.7,0,23,0,0,63,12,95.2,60,88.6,17,41.5,0,113,80,6.7,9.4,1.88,0,4.4,2,90.5,50,1,2,5,1,10,1,73.8,68,0,27,0,0,103,19,96.1,99,104.8,21,51.2,0,192,117,6.2,10.1,1.94
2020,Dontario Drummond,98738,WR,OLE MISS,10,41,0,226,7.9,1,71.4,100,1,1,16.7,1,4,0,53.4,59.7,0,31,0,0,83,5,89.2,74,102.7,7,17.1,0,69,27,5.4,13.8,0.93,0,13.6,4,60,50,3,6,6.3,1,9,0,69.9,64.6,3,46,0,0,168,15,96.4,162,85,25,61,2,275,87,5.8,18.3,1.7
2020,Kalil Pimpleton,61799,WR,C MICHIGAN,6,41,0,134,9.6,0,64.3,33.3,1,3,0,0,2,0,80.1,61.1,0,9,0,0,47,9,89.4,42,70.8,14,34.1,0,51,36,4,5.7,1.21,0,13.2,3,68,33.3,1,3,10.5,2,9,0,61.3,67.2,1,50,0,0,141,17,92.9,131,106.1,25,61,2,224,116,6.8,13.2,1.71
2020,Travell Harris,61810,WR,WASH STATE,4,41,0,341,10.9,2,62.5,50,1,2,9.1,1,9,0,63.3,76.7,1,29,0,0,66,10,95.5,63,114.3,16,39,2,179,68,6.8,17.9,2.84,0,8.5,5,72.7,100,1,1,11.1,2,7,0,58.6,60.5,1,21,0,0,99,16,98,97,72.3,22,53.7,0,151,55,3.4,9.4,1.56
2020,Sean Ryan,78030,WR,W VIRGINIA,9,41,0,343,14.5,0,50,,0,0,0,0,2,0,70.7,59.7,0,24,0,0,46,2,95.7,44,84.4,4,9.8,0,39,10,5,19.5,0.89,0,10.5,5,60,33.3,2,6,5.3,1,7,0,72.8,62,0,28,0,0,141,18,97.2,137,77.5,30,73.2,0,183,95,5.3,10.2,1.34
2020,Amir Abdur-Rahman,84499,WR,VANDERBILT,9,41,0,333,16.1,0,40,57.1,4,7,0,0,4,0,77.5,67.2,1,46,0,0,96,6,96.9,93,43.2,15,36.6,0,128,43,7.2,21.3,1.38,0,11.2,4,82.6,66.7,2,3,0,0,13,1,73.6,66.1,0,28,0,0,166,19,94.6,157,112.7,23,56.1,0,254,50,2.6,13.4,1.62
2020,Jared Wayne,99691,WR,PITTSBURGH,8,41,0,268,13.1,0,41.7,0,0,2,0,0,2,0,76.3,55.5,0,29,0,0,51,5,86.3,44,55.2,12,29.3,0,53,27,5.4,10.6,1.2,0,13.7,5,56,40,2,5,12.5,2,10,0,57.3,64.9,3,49,0,0,128,14,94.5,121,61.8,25,61,1,236,84,6,16.9,1.95
2020,CJ Marable,55264,HB,COAST CAR,12,41,0,141,2.9,0,62.5,,0,0,0,0,2,0,76.3,66.5,1,11,33.3,18,54,5,57.4,31,66.7,8,19.5,1,16,17,3.4,3.2,0.52,0,3.8,8,79.3,0,0,1,0,0,9,1,87,69.4,0,26,19.8,43,217,23,76,165,133.5,29,70.7,5,190,145,6.3,8.3,1.15
2020,Pokey Wilson,55894,WR,FLORIDA ST,9,41,0,167,12.9,2,75,,0,0,0,0,4,0,80.1,66.3,0,58,0,0,54,9,92.6,50,106.6,12,29.3,0,121,47,5.2,13.4,2.42,0,7,5,76.9,0,0,1,13,3,10,2,54.9,61.4,3,69,0,0,137,20,97.1,133,79.6,26,63.4,1,251,150,7.5,12.6,1.89
2020,Melquan Stovall,74267,WR,NEVADA,8,41,0,239,11.8,1,81.8,100,2,2,0,0,6,0,80.9,62.7,0,36,0,0,83,9,91.6,76,96.6,11,26.8,0,79,27,3,8.8,1.04,0,6.6,2,78.6,33.3,1,3,12,3,6,1,56.3,52.1,1,30,0,0,224,22,95.5,214,74.4,28,68.3,0,152,72,3.3,6.9,0.71
2020,Randle Jones,42142,WR,TEMPLE,5,41,0,306,13.7,0,57.1,50,1,2,42.9,3,3,0,16.6,48.9,0,29,0,0,29,4,86.2,25,72.3,7,17.1,0,38,10,2.5,9.5,1.52,0,3.9,4,83.3,80,4,5,0,0,17,0,87.7,76.4,0,75,0,0,107,25,99.1,106,120.3,30,73.2,1,306,237,9.5,12.2,2.89
2020,Quentin Johnston,123085,WR,TCU,9,41,0,305,24.5,2,50,50,1,2,0,0,3,0,74.9,74.9,0,37,0,0,37,3,81.1,30,135.4,6,14.6,1,95,32,10.7,31.7,3.17,0,16.9,12,52.9,60,6,10,14.3,3,11,0,42.8,70,0,76,0.5,1,184,18,94,173,102.5,34,82.9,1,379,148,8.2,21.1,2.19
2020,Isaiah McKoy,78160,WR,KENT STATE,4,41,0,201,17.8,0,37.5,100,1,1,40,2,3,0,25.7,64.9,0,36,0,0,28,3,67.9,19,104.2,8,19.5,1,60,10,3.3,20,3.16,0,18.2,4,67.7,75,3,4,12.5,3,16,0,57.5,80.4,0,75,0,0,111,21,91,101,150.1,31,75.6,4,387,112,5.3,18.4,3.83
2020,Greg Dulcich,84068,TE,UCLA,7,41,0,324,15.1,0,53.3,66.7,2,3,0,0,6,0,79.3,76.2,0,52,1.4,1,72,8,93.1,67,135.3,15,36.6,3,177,61,7.6,22.1,2.64,0,14.1,1,70.8,60,3,5,0,0,14,0,84.7,81.2,2,69,4.1,6,146,17,91.8,134,106.3,24,58.5,2,317,111,6.5,18.6,2.37
2020,Nick Muse,61079,TE,S CAROLINA,10,40,0,289,13.1,1,78.6,100,1,1,8.3,1,8,0,66.1,68.4,0,29,26.3,30,114,11,71.1,81,118.5,14,35,0,174,67,6.1,15.8,2.15,0,9.3,2,69.6,33.3,1,3,11.1,2,10,0,58.6,70.1,0,35,10.7,18,169,16,88.8,150,101.4,23,57.5,0,228,91,5.7,14.3,1.52
2020,Kevin Shaa,84250,WR,LIBERTY,11,40,0,206,17.9,2,41.7,25,2,8,16.7,1,3,0,49.8,58,1,29,0,0,81,5,95.1,77,54.5,12,30,1,71,23,4.6,14.2,0.92,0,18,4,74.1,50,2,4,9.1,2,10,0,67.7,76.4,0,83,0,0,131,20,93.1,122,152.9,27,67.5,3,379,79,4,19,3.11
2020,Braden Galloway,77891,TE,CLEMSON,12,40,0,140,11,0,28.6,0,0,2,0,0,1,0,70.7,50.3,0,8,14.1,10,71,2,83.1,59,39.6,7,17.5,0,9,8,4,4.5,0.15,0,8.1,3,80,33.3,1,3,9.1,2,13,0,63.6,67.1,0,49,8.6,16,185,20,88.1,163,132.1,25,62.5,1,320,196,9.8,16,1.96
2020,Ihmir Smith-Marsette,61324,WR,IOWA,7,40,0,192,16.4,0,42.9,,0,0,0,0,2,0,73.1,60.5,0,19,0,0,29,3,93.1,27,93.5,7,17.5,1,27,1,0.3,9,1,0,14.2,6,66.7,66.7,2,3,9.1,2,16,1,63.8,67.2,1,53,0,0,145,20,97.9,142,108.1,30,75,2,303,120,6,15.2,2.13
2020,Brandon Smith,61327,WR,IOWA,8,40,0,192,16.7,0,66.7,75,3,4,0,0,3,0,74.9,68.7,0,19,0,0,37,4,89.2,33,135.4,6,15,1,55,10,2.5,13.8,1.67,0,10.9,2,56.7,0,0,3,19,4,12,2,38.7,51.8,0,16,0,0,172,17,97.7,168,71.3,30,75,0,158,35,2.1,9.3,0.94
2020,E.J. Williams,122164,WR,CLEMSON,12,40,0,140,13.3,0,38.5,50,2,4,0,0,5,0,76.3,72.4,0,22,0,0,61,5,90.2,55,63.6,13,32.5,0,92,25,5,18.4,1.67,0,9.9,2,68,66.7,2,3,0,0,7,0,84.7,61.9,0,38,0,0,167,17,98.2,164,104.3,25,62.5,1,193,77,4.5,11.4,1.18
2020,Tre Odoms-Dukes,39900,WR,USF,9,40,0,327,17.3,0,27.3,33.3,2,6,0,0,3,0,73.1,63.7,1,23,0,0,57,3,96.5,55,49.2,11,27.5,2,54,14,4.7,18,0.98,0,9,6,70.4,25,1,4,5,1,10,0,73.6,67.1,1,28,0,0,126,19,96.8,122,91.6,27,67.5,1,220,76,4,11.6,1.8
2020,Jacob Copeland,84176,WR,FLORIDA,11,40,0,163,16,0,16.7,0,0,1,0,0,1,0,66.7,49.9,0,31,0,0,109,1,89,97,48.6,6,15,0,31,5,5,31,0.32,0,15.1,4,65.5,20,1,5,17.4,4,16,1,42.6,64.7,0,42,0.6,1,181,19,95.6,173,117.9,29,72.5,1,346,73,3.8,18.2,2
2020,Ryan O'Keefe,101139,WR,UCF,10,40,0,323,14.9,4,41.7,16.7,1,6,16.7,2,6,0,47.1,54.1,0,37,0,0,95,10,92.6,88,57.1,24,60,0,117,95,9.5,11.7,1.33,0,15.1,1,66.7,100,1,1,16.7,2,9,0,47.1,65.2,0,93,0,0,120,10,95,114,149.3,15,37.5,3,276,133,13.3,27.6,2.42
2020,Jaylon Redd,61586,WR,OREGON,7,40,0,264,6.8,0,83.3,100,1,1,0,0,3,0,76.3,70.2,0,15,0,0,47,5,91.5,43,103.5,6,15,0,53,28,5.6,10.6,1.23,0,9.3,1,60.7,50,1,2,22.7,5,10,0,29.5,60.8,2,57,0.7,1,136,17,97.1,132,55.5,28,70,0,219,96,5.6,12.9,1.66
2020,Quintin Morris,61182,TE,BOWL GREEN,5,39,0,122,9.5,1,38.5,0,0,1,44.4,4,3,0,15.9,52.9,0,20,6.8,3,44,5,86.4,38,52.7,13,33.3,0,58,45,9,11.6,1.53,0,8.4,2,58.3,0,0,1,17.6,3,6,0,43.5,62.7,2,53,2.3,2,88,14,96.6,85,49.3,24,61.5,0,192,120,8.6,13.7,2.26
2020,Trevis Graham ,102925,WR,TEXAS ST,12,39,0,314,12.7,0,42.9,50,1,2,0,0,2,0,73.1,59.4,0,34,0,0,46,3,93.5,43,65.8,7,17.9,0,47,8,2.7,15.7,1.09,0,11.8,4,65.5,70,7,10,5,1,11,1,74.6,63.2,2,23,0.5,1,216,19,93.5,202,79.1,29,74.4,2,196,43,2.3,10.3,0.97
2020,Jake Bailey,72158,WR,RICE,5,39,0,275,8.3,3,53.8,50,2,4,0,0,5,0,78.5,73.4,0,20,0,0,38,7,97.4,37,98.9,13,33.3,1,82,42,6,11.7,2.22,0,12.7,1,65.2,50,2,4,6.3,1,11,0,69.9,68.3,1,35,0,0,104,15,99,103,85.4,23,59,1,180,57,3.8,12,1.75
2020,Peter LeBlanc,97814,WR,LA LAFAYET,10,39,0,207,19.3,0,16.7,0,0,3,50,1,1,0,24.5,51.7,0,13,0,0,30,1,93.3,28,39.6,6,15.4,0,13,3,3,13,0.46,0,14.7,0,72.4,37.5,3,8,4.5,1,11,0,75.9,77.9,0,78,0,0,100,21,92,92,120,29,74.4,1,321,91,4.3,15.3,3.49
2020,Roger Carter,55200,TE,GA STATE,10,39,0,175,12.3,1,58.3,50,1,2,12.5,1,5,0,56.8,79,0,36,5.7,3,53,7,92.5,49,124,12,30.8,4,97,39,5.6,13.9,1.98,0,8.4,2,54.5,40,2,5,7.7,1,6,0,66.1,61.8,1,26,8.5,11,130,12,89.2,116,51.9,22,56.4,0,123,58,4.8,10.3,1.06
2020,Tyler Badie,83714,HB,MISSOURI,10,39,0,229,3.7,1,66.7,,0,0,0,0,6,0,79.3,85.4,0,27,7.1,3,42,8,92.9,39,119.8,12,30.8,1,99,97,12.1,12.4,2.54,0,4.3,1,83.3,100,1,1,0,0,6,0,84.2,80.2,0,54,4.8,4,84,15,91.7,77,133.3,18,46.2,1,208,143,9.5,13.9,2.7
2020,Barrett Banister,61465,WR,MISSOURI,10,39,0,229,9,0,60,100,1,1,0,0,4,0,80.9,62.6,0,12,0,0,67,9,94,63,70.7,15,38.5,0,67,12,1.3,7.4,1.06,0,10.1,0,75,50,1,2,6.3,1,8,0,69.9,61.4,1,28,0,0,121,15,96.7,117,76.9,20,51.3,0,159,54,3.6,10.6,1.36
2020,Justin Shorter,84376,WR,FLORIDA,12,39,0,163,4.3,1,50,0,0,1,0,0,1,0,73.1,51.3,0,7,0,0,62,3,95.2,59,56.3,6,15.4,0,14,11,3.7,4.7,0.24,0,11.6,2,66.7,57.1,4,7,13,3,9,1,53.7,62.7,2,21,0,0,117,20,95.7,112,80.7,30,76.9,2,206,100,5,10.3,1.84
2020,JaVonta Payton,97593,WR,MISS STATE,7,38,0,227,16.3,0,37.5,0,0,2,25,1,2,0,39.5,59.5,1,27,0,0,34,3,100,34,16.1,8,21.1,0,43,10,3.3,14.3,1.26,0,8.3,1,51.9,25,1,4,12.5,2,7,0,55.5,54.8,2,17,0,0,158,14,99.4,157,43.6,27,71.1,1,109,54,3.9,7.8,0.69
2020,Austin Stogner,98464,TE,OKLAHOMA,8,38,0,261,11.4,0,80,80,4,5,11.1,1,7,0,58.9,77.8,0,31,0,0,39,8,92.3,36,118.8,10,26.3,0,125,27,3.4,15.6,3.47,0,14,4,66.7,33.3,2,6,5.9,1,13,0,71.9,90.3,1,41,9.8,12,122,16,82.8,101,117.4,24,63.2,2,284,58,3.6,17.8,2.81
2020,Ronnie Bell,84288,WR,MICHIGAN,6,38,0,222,11.2,1,88.9,100,1,1,0,0,6,0,79.3,74.2,0,52,0,0,53,8,96.2,51,155.8,9,23.7,1,129,52,6.5,16.1,2.53,0,12.7,4,60.7,33.3,1,3,10.5,2,12,0,49.2,67.5,0,35,0,0,129,17,95.3,123,91.8,28,73.7,0,263,142,8.4,15.5,2.14
2020,Brant Kuithe,84071,TE,UTAH,5,38,0,328,8.8,2,40,,0,0,0,0,1,0,70.7,63,0,10,0,0,25,2,92,23,47.9,5,13.2,0,11,14,7,5.5,0.48,0,8,8,74.2,25,1,4,4.2,1,10,0,76.7,80,1,26,1.8,2,109,23,95.4,104,80.7,31,81.6,0,225,142,6.2,9.8,2.16
2020,Ja'Lynn Polk,123153,WR,TEXAS TECH,10,38,0,315,8.5,0,50,,0,0,0,0,0,0,66.7,50.8,0,1,0,0,38,1,86.8,33,56.3,2,5.3,0,1,4,4,1,0.03,0,5.4,5,80.6,50,3,6,0,0,12,1,87.7,60.7,0,26,0,0,171,25,97.7,167,102.4,31,81.6,1,186,131,5.2,7.4,1.11
2020,Chris Autman-Bell,55245,WR,MINNESOTA,7,38,0,225,19.7,0,66.7,50,2,4,0,0,6,0,77.5,68.8,0,45,0,0,66,6,95.5,63,109.7,9,23.7,0,149,29,4.8,24.8,2.37,0,13.8,6,60,62.5,5,8,21.1,4,12,0,34.7,71.9,1,39,0,0,99,15,98,97,93.6,25,65.8,1,269,76,5.1,17.9,2.77
2020,Nykeim Johnson,61692,WR,SYRACUSE,11,38,0,304,12.9,0,63.6,33.3,1,3,0,0,3,0,79.3,66.1,0,83,0,0,81,7,91.4,74,146.8,11,28.9,2,162,77,11,23.1,2.19,0,10.4,0,51.9,40,2,5,12.5,2,6,0,57.1,53.4,2,43,0.5,1,206,14,97.6,201,65.4,27,71.1,2,170,77,5.5,12.1,0.85
2020,Dillon Johnson,124176,HB,MISS STATE,11,38,0,227,4,0,100,,0,0,0,0,0,0,66.7,56.3,0,9,25.6,11,43,1,62.8,27,104.2,1,2.6,0,9,5,5,9,0.33,0,-2,6,93.1,,0,0,0,0,4,0,88.3,74.4,0,10,10.7,15,140,27,87.9,123,84.5,29,76.3,0,124,178,6.6,4.6,1.01
2020,Isaiah Winstead,91115,WR,TOLEDO,6,38,0,316,10.2,0,20,0,0,1,50,1,0,0,24.5,51.7,0,9,0,0,40,1,92.5,37,39.6,5,13.2,0,9,0,0,9,0.24,0,17.9,0,76,40,2,5,0,0,16,1,85.5,73.8,1,55,0,0,124,19,97.6,121,114.2,25,65.8,1,358,66,3.5,18.8,2.96
2020,Drue Jackson,84504,WR,TEXAS ST,12,38,0,314,10.4,1,42.9,50,1,2,40,2,3,0,22,57.4,0,28,0,0,48,3,81.3,39,72.9,7,18.4,0,59,37,12.3,19.7,1.51,0,8.4,2,66.7,50,1,2,14.3,3,11,0,50.6,63,2,29,0,0,137,18,94.9,130,55.9,27,71.1,0,189,81,4.5,10.5,1.45
2020,Jake Smith,97423,WR,TEXAS,7,38,0,311,7.5,0,63.6,0,0,2,12.5,1,3,0,56.4,56.1,0,19,0,0,53,7,90.6,48,117.4,11,28.9,2,60,15,2.1,8.6,1.25,0,13.5,3,60.9,50,1,2,0,0,11,0,83.8,72.4,0,33,0,0,92,14,93.5,86,106.6,23,60.5,1,217,95,6.8,15.5,2.52
2020,Tamorrion Terry,61258,WR,FLORIDA ST,5,38,0,167,15.4,1,77.8,100,4,4,0,0,4,0,78.5,81.2,0,48,0,0,29,7,96.6,28,155.8,9,23.7,1,134,43,6.1,19.1,4.79,0,12.9,1,55.6,0,0,2,6.3,1,7,0,69.9,62.1,1,48,0,0,124,15,96,119,56.3,27,71.1,0,151,49,3.3,10.1,1.27
2020,Antoine Robinson,121473,WR,SO MISS,9,37,0,296,4.6,1,71.4,100,1,1,0,0,2,0,76.3,64.7,1,22,0,0,41,5,90.2,37,50,7,18.9,0,47,19,3.8,9.4,1.27,0,6.5,4,59.3,50,2,4,11.1,2,7,0,58.6,63.4,1,23,0,0,100,16,96,96,57.3,27,73,0,138,124,7.8,8.6,1.44
2020,Jack Dunn,47396,WR,WISCONSIN,6,37,0,349,6,0,75,100,2,2,0,0,1,0,77.5,60.2,0,10,0,0,36,6,94.4,34,80.7,8,21.6,0,31,19,3.2,5.2,0.91,0,4.2,2,76.9,33.3,1,3,4.8,1,9,0,74.6,70.4,0,24,0,0,115,20,96.5,111,100,26,70.3,0,211,132,6.6,10.6,1.9
2020,Riley Lees,42322,WR,NWESTERN,9,37,0,256,14.5,1,37.5,0,0,1,0,0,3,0,73.1,57.8,1,14,0,0,61,3,95.1,58,49.5,8,21.6,1,31,7,2.3,10.3,0.53,0,10.8,1,53.8,37.5,3,8,0,0,7,0,83.3,60.1,1,27,0,0,180,14,96.1,173,56.7,26,70.3,0,161,48,3.4,11.5,0.93
2020,Quian Williams,61237,WR,E MICHIGAN,6,37,0,160,16.8,0,50,33.3,1,3,20,1,3,0,45.4,58.8,0,32,0,0,63,4,93.7,59,127.1,8,21.6,1,84,7,1.8,21,1.42,0,8.3,0,69.6,25,1,4,0,0,8,0,71.1,64.2,1,43,0,0,135,16,97,131,75.1,23,62.2,0,183,58,3.6,11.4,1.4
